standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
bics,bics_l1,Consumer Staples,MCH,81.0,75.0,91.0,83.0,80.0,76.0,76.0,79.0,68.0,61.0,66.0,72.0
bics,bics_l1,Consumer Staples,MCM,,,,,,,,,,100.0,100.0,100.0
bics,bics_l1,Consumer Staples,MLS,17.0,50.0,52.0,47.0,,,,,,,,
bics,bics_l1,Consumer Staples,MML,,,,,,45.0,33.0,47.0,47.0,37.0,21.0,17.0
bics,bics_l1,Consumer Staples,MPC,49.0,50.0,58.0,38.0,48.0,46.0,47.0,56.0,57.0,44.0,59.0,62.0
bics,bics_l1,Consumer Staples,MPT,58.0,53.0,56.0,91.0,66.0,62.0,67.0,66.0,68.0,,60.0,66.0
bics,bics_l1,Consumer Staples,MSN,50.0,60.0,45.0,44.0,51.0,37.0,38.0,43.0,16.0,22.0,20.0,13.0
bics,bics_l1,Consumer Staples,MTA,33.0,29.0,29.0,,17.0,19.0,11.0,34.0,54.0,42.0,52.0,
bics,bics_l1,Consumer Staples,NAF,58.0,53.0,33.0,34.0,36.0,31.0,34.0,42.0,47.0,35.0,29.0,24.0
bics,bics_l1,Consumer Staples,NET,62.0,61.0,57.0,62.0,66.0,54.0,52.0,70.0,83.0,89.0,75.0,77.0
bics,bics_l1,Consumer Staples,NGC,21.0,29.0,36.0,35.0,28.0,27.0,7.0,1.0,33.0,33.0,51.0,41.0
bics,bics_l1,Consumer Staples,NST,23.0,21.0,32.0,50.0,19.0,33.0,38.0,54.0,16.0,15.0,59.0,19.0
bics,bics_l1,Consumer Staples,OGC,42.0,16.0,50.0,11.0,24.0,19.0,37.0,33.0,63.0,34.0,44.0,53.0
bics,bics_l1,Consumer Staples,PAN,67.0,55.0,62.0,71.0,64.0,48.0,39.0,58.0,52.0,36.0,33.0,50.0
bics,bics_l1,Consumer Staples,PCF,54.0,54.0,56.0,62.0,57.0,50.0,,,,,53.0,
bics,bics_l1,Consumer Staples,PRT,,,,,,,,,56.0,45.0,59.0,58.0
bics,bics_l1,Consumer Staples,QNS,63.0,72.0,74.0,84.0,67.0,78.0,72.0,80.0,64.0,78.0,67.0,74.0
bics,bics_l1,Consumer Staples,RAL,66.0,57.0,63.0,65.0,66.0,47.0,43.0,57.0,67.0,49.0,60.0,72.0
bics,bics_l1,Consumer Staples,SAB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.0,100.0,100.0,100.0
bics,bics_l1,Consumer Staples,SAF,100.0,93.0,95.0,90.0,100.0,85.0,82.0,84.0,98.0,92.0,86.0,90.0
bics,bics_l1,Consumer Staples,SBL,59.0,50.0,14.0,39.0,29.0,37.0,37.0,49.0,37.0,25.0,37.0,38.0
bics,bics_l1,Consumer Staples,SBT,28.0,23.0,5.0,11.0,41.0,26.0,18.0,18.0,23.0,33.0,23.0,20.0
bics,bics_l1,Consumer Staples,SCD,94.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,96.0,94.0,74.0
bics,bics_l1,Consumer Staples,SEA,59.0,55.0,60.0,,71.0,68.0,,70.0,70.0,77.0,65.0,71.0
bics,bics_l1,Consumer Staples,SGC,82.0,61.0,68.0,72.0,79.0,58.0,46.0,81.0,80.0,75.0,71.0,68.0
bics,bics_l1,Consumer Staples,SJ1,37.0,32.0,25.0,21.0,40.0,30.0,30.0,28.0,39.0,28.0,22.0,20.0
bics,bics_l1,Consumer Staples,SKH,83.0,79.0,73.0,84.0,88.0,80.0,61.0,70.0,88.0,72.0,73.0,86.0
bics,bics_l1,Consumer Staples,SKV,85.0,76.0,68.0,62.0,77.0,72.0,59.0,66.0,70.0,67.0,66.0,70.0
bics,bics_l1,Consumer Staples,SLS,57.0,27.0,25.0,33.0,23.0,36.0,26.0,21.0,54.0,50.0,36.0,55.0
bics,bics_l1,Consumer Staples,SMB,57.0,60.0,71.0,47.0,69.0,81.0,87.0,70.0,61.0,88.0,79.0,83.0
bics,bics_l1,Consumer Staples,SPD,61.0,59.0,59.0,53.0,57.0,45.0,33.0,37.0,43.0,36.0,34.0,37.0
bics,bics_l1,Consumer Staples,TAC,71.0,62.0,61.0,64.0,63.0,49.0,47.0,67.0,64.0,58.0,73.0,67.0
bics,bics_l1,Consumer Staples,TAR,,,44.0,54.0,48.0,39.0,36.0,52.0,60.0,44.0,41.0,64.0
bics,bics_l1,Consumer Staples,TFC,15.0,10.0,24.0,35.0,14.0,20.0,26.0,69.0,46.0,40.0,60.0,66.0
bics,bics_l1,Consumer Staples,TGG,79.0,85.0,78.0,83.0,74.0,79.0,60.0,73.0,66.0,51.0,64.0,68.0
bics,bics_l1,Consumer Staples,THB,49.0,77.0,74.0,63.0,63.0,85.0,88.0,66.0,52.0,88.0,86.0,88.0
bics,bics_l1,Consumer Staples,THP,,,,,,,,,,,,59.0
bics,bics_l1,Consumer Staples,TS4,42.0,37.0,40.0,29.0,19.0,18.0,25.0,11.0,9.0,0.0,24.0,7.0
bics,bics_l1,Consumer Staples,TSC,67.0,66.0,66.0,58.0,62.0,79.0,72.0,67.0,62.0,73.0,69.0,
bics,bics_l1,Consumer Staples,VCF,84.0,91.0,99.0,91.0,80.0,91.0,83.0,96.0,74.0,81.0,86.0,97.0
bics,bics_l1,Consumer Staples,VDL,70.0,69.0,57.0,100.0,77.0,75.0,52.0,83.0,60.0,61.0,63.0,95.0
bics,bics_l1,Consumer Staples,VHC,57.0,73.0,99.0,74.0,73.0,78.0,57.0,66.0,66.0,73.0,64.0,60.0
bics,bics_l1,Consumer Staples,VHE,,,57.0,43.0,51.0,48.0,32.0,44.0,47.0,35.0,30.0,46.0
bics,bics_l1,Consumer Staples,VHF,58.0,62.0,81.0,79.0,60.0,46.0,46.0,88.0,68.0,66.0,78.0,93.0
bics,bics_l1,Consumer Staples,VID,59.0,56.0,56.0,54.0,53.0,44.0,37.0,58.0,56.0,46.0,46.0,69.0
bics,bics_l1,Consumer Staples,VLC,92.0,92.0,88.0,85.0,84.0,87.0,86.0,98.0,93.0,96.0,100.0,100.0
bics,bics_l1,Consumer Staples,VNM,93.0,91.0,100.0,89.0,94.0,89.0,86.0,80.0,83.0,88.0,84.0,82.0
bics,bics_l1,Consumer Staples,VOC,69.0,65.0,66.0,67.0,68.0,57.0,48.0,77.0,77.0,81.0,86.0,79.0
bics,bics_l1,Consumer Staples,VSF,,,,,37.0,24.0,29.0,,,,,
bics,bics_l1,Consumer Staples,VSN,76.0,67.0,72.0,68.0,82.0,77.0,65.0,63.0,73.0,46.0,61.0,62.0
bics,bics_l1,Consumer Staples,VTJ,72.0,73.0,100.0,74.0,100.0,,,,,,,
bics,bics_l1,Consumer Staples,VTL,63.0,74.0,12.0,20.0,64.0,23.0,26.0,46.0,22.0,11.0,49.0,0.0
bics,bics_l1,Consumer Staples,WSB,69.0,63.0,65.0,61.0,74.0,80.0,73.0,81.0,72.0,71.0,81.0,90.0
bics,bics_l1,Energy,BSA,56.0,30.0,74.0,45.0,52.0,41.0,65.0,67.0,38.0,15.0,67.0,68.0
bics,bics_l1,Energy,BSR,,,49.0,20.0,37.0,40.0,57.0,68.0,29.0,28.0,55.0,45.0
bics,bics_l1,Energy,CNG,93.0,87.0,98.0,70.0,75.0,81.0,93.0,93.0,70.0,55.0,65.0,85.0
bics,bics_l1,Energy,COM,100.0,100.0,100.0,96.0,94.0,98.0,100.0,96.0,99.0,84.0,99.0,100.0
bics,bics_l1,Energy,GAS,100.0,97.0,99.0,81.0,94.0,85.0,100.0,100.0,90.0,90.0,90.0,90.0
bics,bics_l1,Energy,HTC,94.0,89.0,80.0,69.0,80.0,82.0,89.0,100.0,87.0,86.0,85.0,89.0
bics,bics_l1,Energy,MDG,78.0,43.0,58.0,25.0,31.0,47.0,53.0,45.0,35.0,48.0,45.0,30.0
bics,bics_l1,Energy,NTH,,,,,79.0,74.0,46.0,84.0,70.0,69.0,37.0,84.0
bics,bics_l1,Energy,OIL,44.0,31.0,38.0,26.0,26.0,47.0,39.0,34.0,28.0,47.0,44.0,32.0
bics,bics_l1,Energy,PDV,52.0,36.0,20.0,29.0,33.0,24.0,20.0,5.0,17.0,36.0,62.0,9.0
bics,bics_l1,Energy,PGC,56.0,41.0,57.0,34.0,54.0,54.0,67.0,51.0,47.0,62.0,60.0,44.0
bics,bics_l1,Energy,PGD,88.0,88.0,83.0,50.0,73.0,78.0,89.0,84.0,68.0,58.0,78.0,83.0
bics,bics_l1,Energy,PGS,35.0,28.0,50.0,34.0,38.0,50.0,57.0,37.0,24.0,38.0,51.0,39.0
bics,bics_l1,Energy,PHN,,,85.0,44.0,87.0,72.0,93.0,69.0,91.0,95.0,100.0,100.0
bics,bics_l1,Energy,PIT,36.0,21.0,17.0,7.0,13.0,28.0,55.0,35.0,43.0,39.0,47.0,31.0
bics,bics_l1,Energy,PJC,51.0,37.0,62.0,30.0,47.0,48.0,49.0,38.0,36.0,43.0,52.0,36.0
bics,bics_l1,Energy,PLX,51.0,39.0,51.0,37.0,54.0,57.0,63.0,54.0,33.0,57.0,57.0,45.0
bics,bics_l1,Energy,POS,86.0,49.0,84.0,67.0,76.0,72.0,84.0,92.0,52.0,65.0,72.0,63.0
bics,bics_l1,Energy,POV,23.0,25.0,38.0,36.0,18.0,35.0,19.0,23.0,21.0,23.0,24.0,27.0
bics,bics_l1,Energy,PPY,63.0,47.0,68.0,68.0,58.0,81.0,80.0,88.0,71.0,38.0,72.0,74.0
bics,bics_l1,Energy,PSB,75.0,81.0,68.0,68.0,69.0,68.0,77.0,93.0,75.0,77.0,80.0,86.0
bics,bics_l1,Energy,PSC,50.0,27.0,42.0,28.0,45.0,44.0,45.0,34.0,48.0,43.0,52.0,31.0
bics,bics_l1,Energy,PSH,,,,,,,,,32.0,26.0,22.0,19.0
bics,bics_l1,Energy,PTX,,,30.0,24.0,,,,,,,,
bics,bics_l1,Energy,PVC,40.0,30.0,40.0,32.0,29.0,49.0,53.0,36.0,46.0,47.0,56.0,35.0
bics,bics_l1,Energy,PVD,22.0,27.0,58.0,45.0,34.0,63.0,55.0,64.0,40.0,45.0,46.0,40.0
bics,bics_l1,Energy,PVG,26.0,21.0,36.0,22.0,33.0,27.0,16.0,29.0,21.0,48.0,50.0,36.0
bics,bics_l1,Energy,PVS,63.0,36.0,62.0,36.0,67.0,58.0,60.0,45.0,49.0,53.0,52.0,30.0
bics,bics_l1,Energy,PXS,18.0,0.0,18.0,4.0,0.0,17.0,0.0,0.0,20.0,27.0,20.0,5.0
bics,bics_l1,Energy,SBA,76.0,35.0,56.0,39.0,66.0,59.0,58.0,69.0,51.0,48.0,59.0,75.0
bics,bics_l1,Energy,SFC,74.0,75.0,81.0,65.0,84.0,79.0,77.0,94.0,72.0,73.0,72.0,80.0
bics,bics_l1,Energy,SHE,,100.0,,91.0,100.0,91.0,100.0,100.0,93.0,85.0,82.0,74.0
bics,bics_l1,Energy,TDG,77.0,41.0,71.0,38.0,43.0,51.0,57.0,45.0,41.0,41.0,62.0,47.0
bics,bics_l1,Energy,TLP,,,,,36.0,40.0,50.0,17.0,9.0,18.0,21.0,
bics,bics_l1,Energy,TMC,51.0,85.0,72.0,49.0,51.0,69.0,77.0,71.0,60.0,52.0,69.0,76.0
bics,bics_l1,Energy,TSB,33.0,25.0,40.0,30.0,35.0,47.0,52.0,43.0,45.0,53.0,61.0,54.0
bics,bics_l1,Energy,VMG,59.0,37.0,40.0,9.0,20.0,20.0,,,,,,
bics,bics_l1,Energy,VST,41.0,29.0,38.0,26.0,24.0,37.0,28.0,26.0,35.0,37.0,34.0,20.0
bics,bics_l1,Energy,VXT,,,,,,,,,,45.0,,
bics,bics_l1,Financials,API,59.0,63.0,58.0,21.0,23.0,28.0,21.0,54.0,54.0,37.0,41.0,55.0
bics,bics_l1,Financials,FIT,56.0,54.0,54.0,35.0,56.0,57.0,54.0,59.0,56.0,58.0,57.0,64.0
bics,bics_l1,Financials,HQC,54.0,54.0,52.0,32.0,57.0,54.0,50.0,50.0,50.0,51.0,45.0,53.0
bics,bics_l1,Financials,HVA,58.0,19.0,,,,,,,,,,
bics,bics_l1,Financials,IDJ,53.0,56.0,50.0,50.0,52.0,50.0,59.0,51.0,29.0,59.0,53.0,48.0
bics,bics_l1,Financials,KSH,24.0,,,,18.0,,,,,,,
bics,bics_l1,Financials,SID,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,99.0
bics,bics_l1,Financials,VXB,17.0,14.0,22.0,33.0,50.0,30.0,36.0,12.0,14.0,25.0,10.0,22.0
bics,bics_l1,Health Care,AGP,,,34.0,14.0,27.0,24.0,20.0,18.0,24.0,30.0,24.0,26.0
bics,bics_l1,Health Care,AMP,51.0,,,,,,,,,,,
bics,bics_l1,Health Care,AMV,58.0,100.0,100.0,100.0,92.0,89.0,90.0,100.0,74.0,65.0,80.0,61.0
bics,bics_l1,Health Care,CDP,49.0,48.0,42.0,54.0,34.0,47.0,50.0,39.0,,,29.0,35.0
bics,bics_l1,Health Care,DBD,57.0,55.0,55.0,52.0,35.0,47.0,51.0,47.0,42.0,56.0,58.0,43.0
bics,bics_l1,Health Care,DBT,51.0,47.0,43.0,51.0,34.0,42.0,50.0,37.0,33.0,32.0,18.0,26.0
bics,bics_l1,Health Care,DCL,18.0,29.0,10.0,10.0,19.0,31.0,22.0,68.0,44.0,56.0,47.0,46.0
bics,bics_l1,Health Care,DDN,,,,,,,,61.0,58.0,69.0,61.0,53.0
bics,bics_l1,Health Care,DHG,66.0,64.0,59.0,61.0,41.0,64.0,60.0,85.0,79.0,96.0,75.0,68.0
bics,bics_l1,Health Care,DHN,,,,,,,,,,,,96.0
bics,bics_l1,Health Care,DHT,74.0,77.0,70.0,60.0,62.0,77.0,66.0,63.0,86.0,76.0,64.0,56.0
bics,bics_l1,Health Care,DMC,83.0,89.0,73.0,67.0,46.0,90.0,72.0,86.0,80.0,100.0,83.0,79.0
bics,bics_l1,Health Care,DNM,51.0,47.0,31.0,22.0,28.0,30.0,20.0,67.0,52.0,56.0,24.0,9.0
bics,bics_l1,Health Care,DP1,58.0,60.0,58.0,54.0,38.0,60.0,57.0,57.0,56.0,66.0,59.0,52.0
bics,bics_l1,Health Care,DP2,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bics,bics_l1,Health Care,DP3,82.0,100.0,94.0,60.0,93.0,100.0,80.0,84.0,98.0,100.0,71.0,82.0
bics,bics_l1,Health Care,DTP,,,,,63.0,59.0,58.0,55.0,63.0,39.0,57.0,51.0
bics,bics_l1,Health Care,DVN,54.0,52.0,52.0,52.0,36.0,50.0,53.0,42.0,44.0,56.0,41.0,40.0
bics,bics_l1,Health Care,HJC,20.0,40.0,55.0,53.0,23.0,48.0,54.0,54.0,38.0,61.0,66.0,57.0
bics,bics_l1,Health Care,IMP,62.0,78.0,67.0,65.0,56.0,52.0,56.0,63.0,62.0,80.0,57.0,54.0
bics,bics_l1,Health Care,JVC,59.0,78.0,37.0,57.0,30.0,64.0,58.0,65.0,48.0,70.0,59.0,33.0
bics,bics_l1,Health Care,LDP,24.0,39.0,37.0,12.0,23.0,29.0,23.0,63.0,29.0,0.0,20.0,20.0
bics,bics_l1,Health Care,MED,,,,,,,,,43.0,41.0,35.0,43.0
bics,bics_l1,Health Care,MKP,72.0,82.0,68.0,68.0,74.0,98.0,71.0,88.0,92.0,96.0,82.0,75.0
bics,bics_l1,Health Care,MKV,4.0,29.0,20.0,7.0,2.0,0.0,8.0,44.0,34.0,56.0,44.0,
bics,bics_l1,Health Care,OPC,59.0,49.0,50.0,52.0,37.0,45.0,52.0,47.0,49.0,55.0,48.0,44.0
bics,bics_l1,Health Care,PBC,,,,,31.0,31.0,9.0,6.0,8.0,11.0,3.0,29.0
bics,bics_l1,Health Care,PMC,100.0,100.0,95.0,87.0,100.0,100.0,84.0,100.0,99.0,100.0,100.0,86.0
bics,bics_l1,Health Care,PME,77.0,90.0,76.0,77.0,93.0,71.0,63.0,74.0,70.0,70.0,61.0,60.0
bics,bics_l1,Health Care,PPP,54.0,28.0,21.0,22.0,26.0,46.0,55.0,49.0,37.0,45.0,34.0,38.0
bics,bics_l1,Health Care,SPM,62.0,75.0,63.0,60.0,42.0,61.0,59.0,61.0,56.0,69.0,56.0,54.0
bics,bics_l1,Health Care,TRA,58.0,52.0,66.0,64.0,45.0,71.0,54.0,74.0,61.0,84.0,67.0,61.0
bics,bics_l1,Health Care,TTD,90.0,100.0,95.0,72.0,94.0,100.0,88.0,90.0,92.0,100.0,100.0,79.0
bics,bics_l1,Health Care,UPH,19.0,35.0,45.0,55.0,20.0,35.0,19.0,20.0,43.0,24.0,26.0,26.0
bics,bics_l1,Health Care,VDP,58.0,52.0,51.0,51.0,32.0,35.0,37.0,42.0,42.0,52.0,37.0,40.0
bics,bics_l1,Health Care,VET,65.0,78.0,51.0,62.0,48.0,77.0,31.0,42.0,37.0,68.0,45.0,44.0
bics,bics_l1,Health Care,VMD,57.0,59.0,57.0,53.0,39.0,56.0,56.0,57.0,56.0,64.0,56.0,53.0
bics,bics_l1,Health Care,VXP,,,,,76.0,,,,,,,
bics,bics_l1,Industrials,ACC,56.0,53.0,61.0,60.0,76.0,60.0,58.0,65.0,52.0,63.0,55.0,
bics,bics_l1,Industrials,ACV,77.0,90.0,83.0,83.0,95.0,87.0,94.0,94.0,86.0,53.0,58.0,65.0
bics,bics_l1,Industrials,AME,38.0,44.0,41.0,,37.0,32.0,42.0,53.0,46.0,51.0,50.0,52.0
bics,bics_l1,Industrials,AMS,29.0,32.0,35.0,32.0,33.0,31.0,25.0,43.0,41.0,51.0,45.0,
bics,bics_l1,Industrials,APC,100.0,100.0,100.0,100.0,100.0,94.0,76.0,95.0,94.0,91.0,100.0,84.0
bics,bics_l1,Industrials,ARM,67.0,66.0,49.0,47.0,56.0,55.0,54.0,57.0,57.0,49.0,53.0,48.0
bics,bics_l1,Industrials,ASG,,97.0,,100.0,100.0,99.0,95.0,82.0,74.0,76.0,80.0,75.0
bics,bics_l1,Industrials,AST,98.0,92.0,99.0,100.0,100.0,100.0,100.0,99.0,97.0,72.0,70.0,65.0
bics,bics_l1,Industrials,ATB,29.0,21.0,35.0,27.0,23.0,33.0,26.0,26.0,28.0,42.0,29.0,
bics,bics_l1,Industrials,ATS,37.0,54.0,39.0,39.0,47.0,85.0,82.0,65.0,79.0,78.0,78.0,63.0
bics,bics_l1,Industrials,B82,22.0,20.0,,,,,,,,,,
bics,bics_l1,Industrials,BCE,34.0,54.0,33.0,46.0,25.0,32.0,45.0,51.0,34.0,45.0,47.0,51.0
bics,bics_l1,Industrials,BCG,26.0,27.0,26.0,26.0,28.0,33.0,38.0,17.0,22.0,30.0,40.0,53.0
bics,bics_l1,Industrials,BRC,58.0,55.0,56.0,48.0,58.0,52.0,50.0,50.0,58.0,62.0,59.0,53.0
bics,bics_l1,Industrials,BRR,72.0,69.0,63.0,58.0,51.0,59.0,62.0,84.0,68.0,70.0,73.0,81.0
bics,bics_l1,Industrials,BSC,80.0,86.0,85.0,91.0,98.0,94.0,90.0,90.0,89.0,88.0,95.0,
bics,bics_l1,Industrials,BSG,42.0,52.0,16.0,29.0,42.0,48.0,42.0,39.0,29.0,41.0,56.0,69.0
bics,bics_l1,Industrials,BTH,,,,,94.0,81.0,80.0,70.0,84.0,87.0,,
bics,bics_l1,Industrials,C47,27.0,31.0,40.0,33.0,25.0,28.0,26.0,17.0,27.0,40.0,29.0,27.0
bics,bics_l1,Industrials,C4G,,38.0,37.0,36.0,42.0,36.0,38.0,29.0,36.0,41.0,28.0,37.0
bics,bics_l1,Industrials,C92,26.0,25.0,22.0,22.0,34.0,6.0,11.0,32.0,29.0,41.0,31.0,34.0
bics,bics_l1,Industrials,CAG,78.0,82.0,75.0,78.0,88.0,94.0,88.0,76.0,81.0,90.0,90.0,85.0
bics,bics_l1,Industrials,CAM,,,,,,84.0,,,,,,
bics,bics_l1,Industrials,CAV,60.0,56.0,68.0,65.0,67.0,62.0,70.0,50.0,58.0,62.0,56.0,56.0
bics,bics_l1,Industrials,CC1,28.0,17.0,33.0,30.0,28.0,16.0,31.0,23.0,18.0,25.0,23.0,43.0
bics,bics_l1,Industrials,CC4,,,,,,,,,,,20.0,
bics,bics_l1,Industrials,CCI,88.0,92.0,89.0,100.0,98.0,97.0,97.0,94.0,97.0,93.0,99.0,90.0
bics,bics_l1,Industrials,CCP,73.0,76.0,81.0,100.0,98.0,,,,,,,
bics,bics_l1,Industrials,CCR,80.0,78.0,80.0,80.0,82.0,82.0,87.0,90.0,86.0,85.0,79.0,87.0
bics,bics_l1,Industrials,CCT,43.0,50.0,57.0,50.0,61.0,60.0,64.0,92.0,71.0,71.0,75.0,77.0
bics,bics_l1,Industrials,CEE,26.0,32.0,26.0,26.0,20.0,6.0,14.0,16.0,34.0,44.0,55.0,40.0
bics,bics_l1,Industrials,CHS,74.0,73.0,81.0,76.0,60.0,58.0,100.0,89.0,88.0,86.0,83.0,80.0
bics,bics_l1,Industrials,CIA,100.0,95.0,80.0,74.0,83.0,67.0,72.0,83.0,69.0,62.0,53.0,55.0
bics,bics_l1,Industrials,CIG,24.0,60.0,26.0,28.0,7.0,9.0,47.0,42.0,39.0,8.0,11.0,4.0
bics,bics_l1,Industrials,CII,28.0,29.0,32.0,28.0,25.0,41.0,48.0,43.0,51.0,47.0,27.0,27.0
bics,bics_l1,Industrials,CJC,18.0,9.0,20.0,35.0,28.0,33.0,12.0,45.0,50.0,55.0,36.0,44.0
bics,bics_l1,Industrials,CKV,35.0,49.0,45.0,48.0,55.0,43.0,64.0,63.0,64.0,73.0,69.0,66.0
bics,bics_l1,Industrials,CLL,,,,,,,,92.0,100.0,100.0,100.0,96.0
bics,bics_l1,Industrials,CMP,87.0,77.0,71.0,76.0,79.0,71.0,70.0,74.0,67.0,64.0,72.0,65.0
bics,bics_l1,Industrials,CMS,40.0,28.0,27.0,26.0,23.0,26.0,38.0,18.0,35.0,30.0,18.0,31.0
bics,bics_l1,Industrials,CPI,61.0,58.0,56.0,73.0,46.0,36.0,47.0,49.0,50.0,61.0,63.0,59.0
bics,bics_l1,Industrials,CPW,,,,,,46.0,41.0,52.0,44.0,58.0,50.0,52.0
bics,bics_l1,Industrials,CQN,72.0,70.0,67.0,69.0,75.0,72.0,72.0,72.0,48.0,71.0,74.0,65.0
bics,bics_l1,Industrials,CSC,61.0,73.0,35.0,42.0,33.0,31.0,28.0,25.0,24.0,23.0,26.0,68.0
bics,bics_l1,Industrials,CSM,29.0,32.0,32.0,19.0,17.0,36.0,37.0,41.0,43.0,50.0,47.0,47.0
bics,bics_l1,Industrials,CT6,14.0,17.0,16.0,24.0,18.0,21.0,38.0,47.0,62.0,19.0,,
bics,bics_l1,Industrials,CTB,39.0,33.0,77.0,49.0,41.0,35.0,48.0,57.0,64.0,66.0,48.0,47.0
bics,bics_l1,Industrials,CTD,66.0,70.0,74.0,66.0,66.0,62.0,66.0,66.0,63.0,68.0,63.0,63.0
bics,bics_l1,Industrials,CTI,51.0,40.0,59.0,49.0,44.0,36.0,35.0,35.0,40.0,57.0,51.0,30.0
bics,bics_l1,Industrials,CTT,16.0,15.0,15.0,24.0,30.0,15.0,27.0,32.0,37.0,40.0,33.0,31.0
bics,bics_l1,Industrials,CX8,39.0,53.0,50.0,70.0,52.0,51.0,57.0,62.0,43.0,56.0,58.0,59.0
bics,bics_l1,Industrials,D2D,92.0,83.0,82.0,100.0,83.0,82.0,95.0,100.0,87.0,97.0,90.0,93.0
bics,bics_l1,Industrials,DAE,75.0,89.0,79.0,78.0,89.0,93.0,89.0,61.0,62.0,74.0,93.0,72.0
bics,bics_l1,Industrials,DC4,46.0,33.0,31.0,44.0,43.0,36.0,43.0,48.0,57.0,56.0,45.0,53.0
bics,bics_l1,Industrials,DDG,,22.0,32.0,41.0,32.0,41.0,32.0,38.0,33.0,42.0,52.0,53.0
bics,bics_l1,Industrials,DDM,45.0,37.0,41.0,46.0,59.0,51.0,43.0,42.0,52.0,55.0,53.0,38.0
bics,bics_l1,Industrials,DIG,28.0,41.0,41.0,62.0,29.0,38.0,45.0,70.0,34.0,49.0,46.0,65.0
bics,bics_l1,Industrials,DIH,46.0,31.0,39.0,53.0,38.0,33.0,50.0,51.0,46.0,45.0,45.0,53.0
bics,bics_l1,Industrials,DL1,51.0,45.0,46.0,47.0,31.0,80.0,61.0,69.0,59.0,67.0,58.0,50.0
bics,bics_l1,Industrials,DLT,51.0,56.0,50.0,62.0,,,,,,,,
bics,bics_l1,Industrials,DNC,77.0,76.0,86.0,79.0,81.0,93.0,100.0,91.0,82.0,85.0,97.0,84.0
bics,bics_l1,Industrials,DNS,67.0,53.0,51.0,35.0,42.0,47.0,40.0,42.0,51.0,60.0,47.0,73.0
bics,bics_l1,Industrials,DPC,94.0,97.0,100.0,86.0,100.0,83.0,87.0,59.0,62.0,79.0,91.0,66.0
bics,bics_l1,Industrials,DPG,39.0,43.0,35.0,34.0,36.0,27.0,5.0,70.0,53.0,48.0,40.0,70.0
bics,bics_l1,Industrials,DQC,60.0,55.0,52.0,44.0,42.0,45.0,46.0,42.0,48.0,51.0,45.0,48.0
bics,bics_l1,Industrials,DRC,48.0,53.0,49.0,52.0,54.0,61.0,65.0,61.0,58.0,63.0,66.0,73.0
bics,bics_l1,Industrials,DS3,90.0,77.0,82.0,89.0,84.0,83.0,75.0,62.0,74.0,69.0,68.0,53.0
bics,bics_l1,Industrials,DST,67.0,43.0,30.0,36.0,69.0,43.0,57.0,94.0,81.0,80.0,74.0,80.0
bics,bics_l1,Industrials,DTD,44.0,63.0,41.0,40.0,69.0,37.0,29.0,44.0,52.0,88.0,82.0,39.0
bics,bics_l1,Industrials,DUS,88.0,100.0,58.0,,,,,,,,,
bics,bics_l1,Industrials,DVP,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,100.0,100.0,94.0
bics,bics_l1,Industrials,DXP,82.0,82.0,85.0,97.0,97.0,88.0,91.0,97.0,87.0,90.0,96.0,93.0
bics,bics_l1,Industrials,DZM,16.0,17.0,16.0,17.0,29.0,18.0,26.0,56.0,66.0,20.0,32.0,
bics,bics_l1,Industrials,E12,,,,,,,,,31.0,40.0,37.0,
bics,bics_l1,Industrials,EID,46.0,76.0,58.0,58.0,51.0,80.0,68.0,62.0,54.0,78.0,72.0,82.0
bics,bics_l1,Industrials,EMC,32.0,31.0,28.0,33.0,28.0,36.0,27.0,46.0,37.0,54.0,46.0,44.0
bics,bics_l1,Industrials,FCN,32.0,36.0,36.0,45.0,38.0,39.0,33.0,36.0,34.0,40.0,38.0,37.0
bics,bics_l1,Industrials,GEX,49.0,35.0,45.0,42.0,44.0,31.0,30.0,40.0,43.0,48.0,38.0,41.0
bics,bics_l1,Industrials,GIC,,,,,,,,,87.0,97.0,96.0,94.0
bics,bics_l1,Industrials,GLT,82.0,61.0,85.0,82.0,77.0,69.0,69.0,96.0,76.0,78.0,89.0,86.0
bics,bics_l1,Industrials,GMA,,,,,,,,,,,,66.0
bics,bics_l1,Industrials,GMD,78.0,59.0,53.0,50.0,68.0,66.0,67.0,37.0,54.0,57.0,53.0,45.0
bics,bics_l1,Industrials,GSP,97.0,100.0,91.0,62.0,75.0,72.0,63.0,62.0,67.0,69.0,70.0,68.0
bics,bics_l1,Industrials,GTS,41.0,60.0,65.0,64.0,44.0,50.0,57.0,73.0,49.0,66.0,55.0,71.0
bics,bics_l1,Industrials,GVR,,,45.0,66.0,47.0,58.0,66.0,69.0,55.0,61.0,66.0,76.0
bics,bics_l1,Industrials,HAH,62.0,81.0,73.0,77.0,74.0,65.0,66.0,59.0,67.0,69.0,56.0,64.0
