standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3
icb,icb_l3,Industrials,MBG,,92.0,,,75.0,78.0,,,87.0,92.0,
icb,icb_l3,Industrials,MCC,79.0,,,,,89.0,83.0,86.0,70.0,77.0,70.0
icb,icb_l3,Industrials,MCG,23.0,0.0,14.0,21.0,28.0,24.0,23.0,35.0,21.0,28.0,17.0
icb,icb_l3,Industrials,MCO,,,,45.0,36.0,33.0,39.0,50.0,44.0,53.0,50.0
icb,icb_l3,Industrials,MCP,57.0,64.0,47.0,84.0,54.0,70.0,47.0,58.0,60.0,65.0,45.0
icb,icb_l3,Industrials,MDF,30.0,41.0,36.0,49.0,35.0,39.0,43.0,25.0,21.0,22.0,45.0
icb,icb_l3,Industrials,MDG,,57.0,48.0,37.0,41.0,44.0,52.0,52.0,42.0,53.0,37.0
icb,icb_l3,Industrials,MEC,20.0,24.0,12.0,0.0,11.0,0.0,0.0,0.0,1.0,45.0,
icb,icb_l3,Industrials,MEG,66.0,62.0,44.0,74.0,66.0,45.0,44.0,49.0,52.0,49.0,54.0
icb,icb_l3,Industrials,MHC,93.0,,89.0,63.0,62.0,,64.0,83.0,64.0,,
icb,icb_l3,Industrials,MIE,35.0,35.0,30.0,38.0,33.0,32.0,32.0,32.0,37.0,42.0,33.0
icb,icb_l3,Industrials,MST,,,,,,,66.0,64.0,57.0,32.0,40.0
icb,icb_l3,Industrials,MTS,64.0,61.0,49.0,67.0,65.0,62.0,67.0,65.0,,,
icb,icb_l3,Industrials,MVC,,,,,49.0,61.0,,81.0,,51.0,
icb,icb_l3,Industrials,MVN,,,18.0,44.0,26.0,15.0,31.0,53.0,44.0,57.0,43.0
icb,icb_l3,Industrials,NAP,,,92.0,92.0,,,,,97.0,,
icb,icb_l3,Industrials,NCP,23.0,24.0,18.0,25.0,32.0,33.0,20.0,49.0,33.0,32.0,21.0
icb,icb_l3,Industrials,ND2,49.0,53.0,87.0,72.0,31.0,43.0,86.0,55.0,9.0,61.0,72.0
icb,icb_l3,Industrials,NDX,66.0,56.0,53.0,58.0,41.0,63.0,57.0,36.0,44.0,51.0,45.0
icb,icb_l3,Industrials,NHP,26.0,25.0,22.0,,,,,,,,
icb,icb_l3,Industrials,NNC,,100.0,,100.0,,,,,,,
icb,icb_l3,Industrials,NOS,37.0,37.0,32.0,43.0,36.0,34.0,35.0,34.0,,45.0,34.0
icb,icb_l3,Industrials,NTB,20.0,17.0,16.0,33.0,11.0,,,,,,
icb,icb_l3,Industrials,NTP,45.0,59.0,45.0,58.0,53.0,62.0,52.0,,61.0,68.0,
icb,icb_l3,Industrials,PAC,48.0,58.0,65.0,56.0,65.0,59.0,57.0,67.0,63.0,59.0,61.0
icb,icb_l3,Industrials,PAN,,57.0,66.0,85.0,72.0,60.0,63.0,68.0,55.0,61.0,51.0
icb,icb_l3,Industrials,PBP,53.0,48.0,39.0,66.0,59.0,49.0,40.0,75.0,46.0,51.0,54.0
icb,icb_l3,Industrials,PC1,37.0,65.0,48.0,47.0,43.0,41.0,37.0,27.0,43.0,60.0,50.0
icb,icb_l3,Industrials,PCM,47.0,54.0,50.0,,,,73.0,52.0,,,
icb,icb_l3,Industrials,PCT,,64.0,99.0,,,,,,,,
icb,icb_l3,Industrials,PDB,49.0,47.0,40.0,50.0,39.0,38.0,64.0,52.0,41.0,50.0,46.0
icb,icb_l3,Industrials,PDN,89.0,97.0,95.0,84.0,98.0,89.0,98.0,90.0,98.0,95.0,100.0
icb,icb_l3,Industrials,PEG,,,,,47.0,60.0,,43.0,41.0,46.0,19.0
icb,icb_l3,Industrials,PEN,19.0,19.0,19.0,67.0,41.0,26.0,23.0,28.0,13.0,32.0,60.0
icb,icb_l3,Industrials,PHH,8.0,13.0,4.0,20.0,10.0,39.0,47.0,61.0,46.0,56.0,67.0
icb,icb_l3,Industrials,PHN,,,97.0,76.0,99.0,83.0,93.0,71.0,100.0,100.0,100.0
icb,icb_l3,Industrials,PHP,100.0,100.0,100.0,96.0,100.0,98.0,96.0,94.0,100.0,90.0,100.0
icb,icb_l3,Industrials,PIT,45.0,40.0,25.0,33.0,36.0,31.0,53.0,44.0,51.0,50.0,43.0
icb,icb_l3,Industrials,PJT,77.0,88.0,75.0,69.0,77.0,60.0,58.0,44.0,49.0,55.0,53.0
icb,icb_l3,Industrials,PMP,42.0,44.0,39.0,47.0,38.0,35.0,40.0,41.0,42.0,54.0,42.0
icb,icb_l3,Industrials,PMS,43.0,47.0,39.0,43.0,46.0,49.0,66.0,71.0,74.0,73.0,72.0
icb,icb_l3,Industrials,PNP,,,,,,,82.0,,,,
icb,icb_l3,Industrials,PPS,,,,64.0,39.0,,,,,,
icb,icb_l3,Industrials,PQN,,,,,52.0,,,,,,
icb,icb_l3,Industrials,PRC,36.0,33.0,35.0,40.0,39.0,37.0,34.0,29.0,35.0,50.0,39.0
icb,icb_l3,Industrials,PSB,84.0,89.0,86.0,,,,,89.0,,,
icb,icb_l3,Industrials,PSP,80.0,57.0,54.0,81.0,71.0,68.0,71.0,90.0,78.0,81.0,84.0
icb,icb_l3,Industrials,PTC,42.0,43.0,44.0,49.0,58.0,48.0,92.0,54.0,82.0,88.0,
icb,icb_l3,Industrials,PTD,24.0,19.0,46.0,76.0,81.0,54.0,58.0,28.0,51.0,64.0,58.0
icb,icb_l3,Industrials,PTS,59.0,48.0,29.0,59.0,37.0,32.0,36.0,35.0,39.0,47.0,42.0
icb,icb_l3,Industrials,PVA,32.0,,,,,,,,,,
icb,icb_l3,Industrials,PVE,46.0,44.0,39.0,39.0,50.0,34.0,,,,,
icb,icb_l3,Industrials,PVH,21.0,28.0,,60.0,24.0,20.0,31.0,25.0,42.0,43.0,14.0
icb,icb_l3,Industrials,PVM,76.0,83.0,73.0,65.0,76.0,82.0,76.0,62.0,67.0,72.0,76.0
icb,icb_l3,Industrials,PVO,45.0,44.0,,,,,,,,,
icb,icb_l3,Industrials,PVP,78.0,74.0,48.0,78.0,68.0,57.0,61.0,80.0,56.0,60.0,86.0
icb,icb_l3,Industrials,PVT,86.0,80.0,63.0,82.0,77.0,74.0,73.0,75.0,68.0,75.0,74.0
icb,icb_l3,Industrials,PVV,23.0,6.0,26.0,14.0,8.0,9.0,6.0,0.0,4.0,14.0,7.0
icb,icb_l3,Industrials,PVX,36.0,4.0,2.0,7.0,14.0,2.0,2.0,0.0,8.0,19.0,4.0
icb,icb_l3,Industrials,PVY,35.0,37.0,30.0,35.0,34.0,27.0,35.0,27.0,35.0,38.0,26.0
icb,icb_l3,Industrials,PXA,34.0,49.0,,,32.0,,,,,,
icb,icb_l3,Industrials,PXI,16.0,7.0,24.0,57.0,40.0,40.0,30.0,45.0,27.0,39.0,35.0
icb,icb_l3,Industrials,PXL,85.0,83.0,63.0,73.0,83.0,54.0,60.0,66.0,78.0,81.0,85.0
icb,icb_l3,Industrials,PXM,5.0,15.0,11.0,35.0,8.0,26.0,27.0,20.0,,,
icb,icb_l3,Industrials,PXS,18.0,8.0,7.0,14.0,11.0,10.0,6.0,0.0,20.0,27.0,20.0
icb,icb_l3,Industrials,PXT,28.0,41.0,25.0,32.0,7.0,9.0,29.0,37.0,30.0,19.0,17.0
icb,icb_l3,Industrials,QHD,38.0,36.0,34.0,46.0,41.0,41.0,67.0,90.0,87.0,96.0,100.0
icb,icb_l3,Industrials,QNC,0.0,31.0,30.0,50.0,20.0,31.0,28.0,54.0,41.0,57.0,3.0
icb,icb_l3,Industrials,RCC,14.0,14.0,42.0,21.0,12.0,11.0,55.0,,,,
icb,icb_l3,Industrials,REE,83.0,82.0,72.0,82.0,78.0,79.0,85.0,66.0,66.0,66.0,63.0
icb,icb_l3,Industrials,ROS,36.0,43.0,29.0,53.0,53.0,40.0,38.0,54.0,47.0,29.0,44.0
icb,icb_l3,Industrials,S55,66.0,66.0,66.0,60.0,48.0,44.0,36.0,29.0,50.0,42.0,43.0
icb,icb_l3,Industrials,S72,,,39.0,49.0,36.0,35.0,66.0,22.0,21.0,29.0,62.0
icb,icb_l3,Industrials,S74,33.0,48.0,28.0,52.0,,26.0,,68.0,,,
icb,icb_l3,Industrials,S99,37.0,38.0,30.0,45.0,42.0,41.0,24.0,7.0,59.0,64.0,39.0
icb,icb_l3,Industrials,SAM,46.0,39.0,29.0,46.0,32.0,27.0,32.0,44.0,34.0,50.0,38.0
icb,icb_l3,Industrials,SAP,75.0,89.0,80.0,,,,,71.0,,63.0,
icb,icb_l3,Industrials,SAS,100.0,100.0,,95.0,100.0,100.0,92.0,85.0,80.0,75.0,86.0
icb,icb_l3,Industrials,SBA,94.0,52.0,56.0,67.0,85.0,67.0,49.0,72.0,62.0,56.0,69.0
icb,icb_l3,Industrials,SBV,100.0,93.0,72.0,56.0,58.0,36.0,47.0,96.0,53.0,58.0,53.0
icb,icb_l3,Industrials,SC5,34.0,48.0,52.0,37.0,55.0,40.0,35.0,44.0,49.0,55.0,48.0
icb,icb_l3,Industrials,SCI,36.0,34.0,32.0,53.0,51.0,65.0,32.0,15.0,53.0,63.0,48.0
icb,icb_l3,Industrials,SCJ,4.0,40.0,25.0,20.0,25.0,8.0,26.0,18.0,25.0,28.0,25.0
icb,icb_l3,Industrials,SCL,22.0,19.0,20.0,35.0,36.0,38.0,48.0,32.0,56.0,68.0,55.0
icb,icb_l3,Industrials,SD2,30.0,25.0,22.0,35.0,28.0,27.0,28.0,19.0,38.0,30.0,21.0
icb,icb_l3,Industrials,SD3,,,,,,,2.0,,,,
icb,icb_l3,Industrials,SD4,34.0,35.0,28.0,38.0,34.0,29.0,30.0,20.0,31.0,34.0,
icb,icb_l3,Industrials,SD5,31.0,32.0,28.0,36.0,30.0,28.0,29.0,26.0,44.0,54.0,47.0
icb,icb_l3,Industrials,SD6,31.0,34.0,26.0,32.0,29.0,30.0,26.0,20.0,34.0,41.0,26.0
icb,icb_l3,Industrials,SD7,33.0,53.0,,,,,,,,,
icb,icb_l3,Industrials,SD9,37.0,46.0,29.0,39.0,49.0,26.0,16.0,18.0,44.0,44.0,29.0
icb,icb_l3,Industrials,SDA,47.0,37.0,68.0,27.0,33.0,27.0,15.0,8.0,71.0,36.0,27.0
icb,icb_l3,Industrials,SDC,45.0,53.0,38.0,62.0,44.0,38.0,36.0,40.0,46.0,46.0,50.0
icb,icb_l3,Industrials,SDG,79.0,49.0,46.0,48.0,42.0,52.0,80.0,67.0,63.0,84.0,69.0
icb,icb_l3,Industrials,SDH,25.0,0.0,,,,,,,,,
icb,icb_l3,Industrials,SDJ,,19.0,,,,,,,,,
icb,icb_l3,Industrials,SDN,89.0,62.0,66.0,75.0,85.0,68.0,69.0,74.0,85.0,77.0,76.0
icb,icb_l3,Industrials,SDP,27.0,28.0,15.0,53.0,31.0,18.0,13.0,0.0,28.0,16.0,5.0
icb,icb_l3,Industrials,SDT,23.0,24.0,26.0,21.0,20.0,24.0,14.0,22.0,18.0,38.0,22.0
icb,icb_l3,Industrials,SDU,36.0,34.0,32.0,42.0,43.0,37.0,39.0,53.0,44.0,57.0,52.0
icb,icb_l3,Industrials,SDY,46.0,57.0,39.0,49.0,,,,,,,
icb,icb_l3,Industrials,SFI,,86.0,80.0,,93.0,94.0,93.0,,,,100.0
icb,icb_l3,Industrials,SFN,,100.0,,,,,,,,,
icb,icb_l3,Industrials,SGP,73.0,75.0,51.0,77.0,83.0,87.0,80.0,77.0,84.0,96.0,91.0
icb,icb_l3,Industrials,SGS,100.0,100.0,100.0,99.0,100.0,100.0,93.0,100.0,100.0,,
icb,icb_l3,Industrials,SHI,36.0,37.0,29.0,39.0,30.0,32.0,43.0,29.0,35.0,46.0,39.0
icb,icb_l3,Industrials,SHN,76.0,52.0,44.0,52.0,47.0,47.0,50.0,52.0,43.0,79.0,46.0
icb,icb_l3,Industrials,SIC,,,,,,,,,,86.0,
icb,icb_l3,Industrials,SJC,,23.0,,,,,,,,,
icb,icb_l3,Industrials,SJE,48.0,27.0,33.0,41.0,38.0,32.0,28.0,52.0,37.0,49.0,33.0
icb,icb_l3,Industrials,SJG,,,,,20.0,34.0,41.0,19.0,27.0,36.0,36.0
icb,icb_l3,Industrials,SJS,,58.0,,67.0,,,,,,57.0,30.0
icb,icb_l3,Industrials,SMA,46.0,42.0,93.0,36.0,22.0,50.0,52.0,53.0,28.0,15.0,58.0
icb,icb_l3,Industrials,SMT,45.0,46.0,50.0,47.0,21.0,17.0,36.0,53.0,25.0,45.0,53.0
icb,icb_l3,Industrials,SPA,100.0,92.0,76.0,,,,,,,,
icb,icb_l3,Industrials,SPP,36.0,37.0,35.0,45.0,16.0,14.0,6.0,19.0,,,
icb,icb_l3,Industrials,SRA,,,,,,99.0,95.0,100.0,100.0,61.0,75.0
icb,icb_l3,Industrials,SRF,33.0,54.0,33.0,66.0,32.0,37.0,52.0,45.0,35.0,33.0,29.0
icb,icb_l3,Industrials,SRT,42.0,39.0,42.0,36.0,39.0,39.0,47.0,38.0,34.0,36.0,22.0
icb,icb_l3,Industrials,SSM,23.0,36.0,43.0,37.0,32.0,42.0,69.0,41.0,53.0,52.0,48.0
icb,icb_l3,Industrials,STC,61.0,67.0,78.0,,,66.0,,,,,
icb,icb_l3,Industrials,STG,85.0,72.0,75.0,75.0,83.0,83.0,92.0,81.0,79.0,62.0,87.0
icb,icb_l3,Industrials,STP,98.0,95.0,86.0,69.0,83.0,73.0,86.0,78.0,87.0,83.0,87.0
icb,icb_l3,Industrials,STW,33.0,49.0,32.0,42.0,36.0,36.0,58.0,44.0,79.0,70.0,84.0
icb,icb_l3,Industrials,SVG,29.0,31.0,27.0,37.0,31.0,29.0,30.0,28.0,34.0,38.0,29.0
icb,icb_l3,Industrials,SVI,48.0,45.0,46.0,53.0,58.0,62.0,74.0,81.0,78.0,68.0,75.0
icb,icb_l3,Industrials,SVN,,62.0,,,,,,,,,
icb,icb_l3,Industrials,SWC,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0,100.0,75.0,100.0
icb,icb_l3,Industrials,SZC,65.0,74.0,90.0,83.0,83.0,79.0,92.0,78.0,85.0,81.0,71.0
icb,icb_l3,Industrials,TA9,38.0,40.0,37.0,64.0,28.0,38.0,36.0,65.0,31.0,60.0,57.0
icb,icb_l3,Industrials,TAG,55.0,59.0,,,,,,,,,
icb,icb_l3,Industrials,TBD,42.0,37.0,35.0,62.0,47.0,40.0,40.0,59.0,49.0,61.0,49.0
icb,icb_l3,Industrials,TBX,30.0,33.0,30.0,36.0,32.0,31.0,29.0,26.0,24.0,38.0,
icb,icb_l3,Industrials,TCD,40.0,45.0,38.0,82.0,35.0,46.0,38.0,50.0,39.0,58.0,53.0
icb,icb_l3,Industrials,TCK,11.0,17.0,,,26.0,7.0,0.0,32.0,11.0,38.0,
icb,icb_l3,Industrials,TCL,100.0,94.0,90.0,90.0,91.0,81.0,89.0,95.0,86.0,76.0,75.0
icb,icb_l3,Industrials,TCO,,99.0,100.0,96.0,95.0,98.0,100.0,100.0,99.0,87.0,93.0
icb,icb_l3,Industrials,TCR,31.0,34.0,23.0,28.0,24.0,29.0,48.0,71.0,32.0,48.0,34.0
icb,icb_l3,Industrials,TGG,91.0,94.0,73.0,81.0,69.0,74.0,64.0,63.0,66.0,59.0,56.0
icb,icb_l3,Industrials,TH1,54.0,38.0,29.0,39.0,41.0,34.0,45.0,51.0,56.0,58.0,50.0
icb,icb_l3,Industrials,THD,,,,,,,,,,67.0,94.0
icb,icb_l3,Industrials,THG,54.0,61.0,48.0,52.0,66.0,47.0,64.0,62.0,68.0,83.0,65.0
icb,icb_l3,Industrials,THI,89.0,60.0,64.0,85.0,39.0,38.0,41.0,44.0,32.0,51.0,45.0
icb,icb_l3,Industrials,THS,72.0,100.0,59.0,63.0,64.0,71.0,67.0,63.0,72.0,78.0,66.0
icb,icb_l3,Industrials,TIE,,,,20.0,,42.0,,,,,
icb,icb_l3,Industrials,TIG,100.0,91.0,88.0,90.0,72.0,72.0,86.0,90.0,67.0,64.0,74.0
icb,icb_l3,Industrials,TIP,100.0,96.0,99.0,,100.0,93.0,91.0,100.0,,,86.0
icb,icb_l3,Industrials,TIX,98.0,,,,99.0,93.0,100.0,,,,
icb,icb_l3,Industrials,TJC,41.0,65.0,54.0,73.0,60.0,57.0,40.0,94.0,86.0,82.0,86.0
icb,icb_l3,Industrials,TKA,,58.0,,,,,,,,,
icb,icb_l3,Industrials,TKC,48.0,40.0,31.0,40.0,26.0,28.0,19.0,17.0,4.0,22.0,20.0
icb,icb_l3,Industrials,TL4,36.0,43.0,32.0,36.0,32.0,30.0,30.0,30.0,39.0,46.0,35.0
icb,icb_l3,Industrials,TLD,89.0,53.0,47.0,44.0,36.0,28.0,33.0,33.0,42.0,45.0,66.0
icb,icb_l3,Industrials,TMC,73.0,96.0,77.0,89.0,59.0,85.0,84.0,76.0,75.0,62.0,84.0
icb,icb_l3,Industrials,TMS,82.0,68.0,72.0,66.0,68.0,64.0,72.0,69.0,78.0,72.0,81.0
icb,icb_l3,Industrials,TMT,31.0,21.0,34.0,26.0,28.0,27.0,26.0,17.0,35.0,39.0,42.0
icb,icb_l3,Industrials,TNB,70.0,59.0,67.0,56.0,65.0,56.0,46.0,53.0,63.0,66.0,
icb,icb_l3,Industrials,TPC,39.0,44.0,35.0,52.0,43.0,37.0,44.0,34.0,43.0,55.0,46.0
icb,icb_l3,Industrials,TPP,36.0,19.0,33.0,41.0,37.0,16.0,33.0,36.0,40.0,48.0,36.0
icb,icb_l3,Industrials,TST,19.0,33.0,46.0,45.0,14.0,51.0,44.0,26.0,21.0,40.0,41.0
icb,icb_l3,Industrials,TTB,77.0,48.0,34.0,33.0,69.0,49.0,44.0,24.0,31.0,45.0,33.0
icb,icb_l3,Industrials,TTC,56.0,71.0,59.0,58.0,62.0,58.0,42.0,63.0,,,
icb,icb_l3,Industrials,TTP,72.0,50.0,45.0,51.0,55.0,44.0,68.0,71.0,75.0,73.0,75.0
icb,icb_l3,Industrials,TTZ,46.0,45.0,100.0,42.0,57.0,59.0,49.0,,,53.0,40.0
icb,icb_l3,Industrials,TV1,25.0,30.0,26.0,34.0,15.0,25.0,27.0,55.0,11.0,31.0,25.0
icb,icb_l3,Industrials,TV2,88.0,81.0,57.0,74.0,82.0,77.0,71.0,67.0,79.0,67.0,62.0
icb,icb_l3,Industrials,TV4,,,93.0,,,,,,,,
icb,icb_l3,Industrials,TXM,86.0,85.0,81.0,81.0,67.0,86.0,,,,,
icb,icb_l3,Industrials,TYA,51.0,58.0,55.0,71.0,70.0,57.0,63.0,59.0,64.0,58.0,60.0
icb,icb_l3,Industrials,UDC,26.0,30.0,31.0,38.0,27.0,22.0,25.0,28.0,31.0,20.0,18.0
icb,icb_l3,Industrials,UIC,100.0,96.0,94.0,85.0,96.0,91.0,100.0,94.0,100.0,89.0,100.0
icb,icb_l3,Industrials,V12,36.0,45.0,42.0,56.0,30.0,34.0,34.0,54.0,34.0,49.0,38.0
icb,icb_l3,Industrials,V21,28.0,28.0,11.0,36.0,7.0,47.0,18.0,15.0,11.0,36.0,17.0
icb,icb_l3,Industrials,VBC,47.0,49.0,43.0,51.0,55.0,41.0,41.0,42.0,54.0,58.0,53.0
icb,icb_l3,Industrials,VC1,39.0,45.0,31.0,52.0,42.0,41.0,37.0,45.0,42.0,53.0,39.0
icb,icb_l3,Industrials,VC2,41.0,51.0,30.0,37.0,22.0,30.0,47.0,35.0,44.0,50.0,27.0
icb,icb_l3,Industrials,VC3,90.0,53.0,46.0,43.0,68.0,29.0,80.0,70.0,51.0,75.0,65.0
icb,icb_l3,Industrials,VC6,37.0,34.0,31.0,50.0,41.0,35.0,45.0,30.0,53.0,47.0,35.0
icb,icb_l3,Industrials,VC7,95.0,71.0,38.0,70.0,55.0,60.0,55.0,59.0,39.0,51.0,30.0
icb,icb_l3,Industrials,VC9,32.0,36.0,30.0,32.0,43.0,33.0,40.0,38.0,41.0,48.0,27.0
icb,icb_l3,Industrials,VCC,34.0,38.0,38.0,53.0,35.0,36.0,45.0,44.0,32.0,57.0,34.0
icb,icb_l3,Industrials,VCM,,,,76.0,63.0,68.0,57.0,67.0,50.0,80.0,
icb,icb_l3,Industrials,VCS,100.0,95.0,94.0,89.0,91.0,85.0,88.0,90.0,87.0,82.0,91.0
icb,icb_l3,Industrials,VCX,0.0,24.0,13.0,31.0,19.0,31.0,33.0,31.0,25.0,48.0,30.0
icb,icb_l3,Industrials,VE1,72.0,68.0,90.0,65.0,70.0,75.0,,,,,
icb,icb_l3,Industrials,VE2,66.0,37.0,45.0,60.0,,,,80.0,,,48.0
icb,icb_l3,Industrials,VE3,38.0,42.0,27.0,34.0,27.0,37.0,36.0,42.0,21.0,56.0,33.0
icb,icb_l3,Industrials,VE4,63.0,82.0,58.0,56.0,,,,,,,
icb,icb_l3,Industrials,VE8,18.0,28.0,12.0,52.0,16.0,30.0,38.0,53.0,23.0,46.0,61.0
icb,icb_l3,Industrials,VE9,63.0,68.0,56.0,100.0,60.0,47.0,54.0,44.0,,,
icb,icb_l3,Industrials,VFC,45.0,52.0,46.0,56.0,51.0,54.0,53.0,56.0,58.0,62.0,55.0
icb,icb_l3,Industrials,VFR,51.0,41.0,27.0,36.0,77.0,31.0,32.0,36.0,34.0,46.0,38.0
icb,icb_l3,Industrials,VGC,45.0,57.0,42.0,50.0,61.0,48.0,56.0,49.0,59.0,60.0,59.0
icb,icb_l3,Industrials,VGP,64.0,55.0,55.0,66.0,60.0,58.0,60.0,65.0,63.0,65.0,62.0
icb,icb_l3,Industrials,VGR,78.0,90.0,76.0,86.0,79.0,72.0,88.0,100.0,99.0,100.0,100.0
icb,icb_l3,Industrials,VHL,68.0,65.0,66.0,80.0,66.0,66.0,70.0,65.0,65.0,70.0,64.0
icb,icb_l3,Industrials,VIH,16.0,27.0,25.0,,,,,,,,
icb,icb_l3,Industrials,VIP,88.0,80.0,73.0,80.0,63.0,59.0,87.0,98.0,73.0,100.0,81.0
icb,icb_l3,Industrials,VIT,28.0,29.0,37.0,54.0,40.0,44.0,49.0,40.0,27.0,54.0,45.0
icb,icb_l3,Industrials,VIW,32.0,27.0,19.0,30.0,29.0,18.0,25.0,20.0,26.0,24.0,23.0
icb,icb_l3,Industrials,VKC,37.0,48.0,34.0,44.0,42.0,34.0,36.0,32.0,43.0,53.0,43.0
icb,icb_l3,Industrials,VMC,47.0,47.0,47.0,43.0,29.0,25.0,23.0,27.0,29.0,39.0,25.0
icb,icb_l3,Industrials,VNA,54.0,59.0,61.0,58.0,71.0,19.0,39.0,29.0,26.0,61.0,21.0
icb,icb_l3,Industrials,VNC,100.0,91.0,84.0,91.0,97.0,86.0,93.0,81.0,93.0,90.0,89.0
icb,icb_l3,Industrials,VNE,36.0,80.0,29.0,32.0,31.0,40.0,40.0,48.0,31.0,54.0,40.0
icb,icb_l3,Industrials,VOS,12.0,8.0,1.0,57.0,4.0,4.0,0.0,57.0,0.0,15.0,6.0
icb,icb_l3,Industrials,VPA,23.0,23.0,18.0,23.0,23.0,20.0,20.0,15.0,60.0,78.0,34.0
icb,icb_l3,Industrials,VSA,80.0,98.0,78.0,82.0,,,,,,,
icb,icb_l3,Industrials,VSC,100.0,100.0,98.0,100.0,95.0,89.0,100.0,100.0,100.0,100.0,100.0
icb,icb_l3,Industrials,VSI,37.0,46.0,39.0,39.0,40.0,32.0,36.0,47.0,49.0,47.0,43.0
icb,icb_l3,Industrials,VSM,92.0,81.0,75.0,77.0,81.0,71.0,83.0,72.0,78.0,76.0,76.0
icb,icb_l3,Industrials,VST,46.0,45.0,29.0,44.0,37.0,37.0,37.0,33.0,50.0,48.0,36.0
icb,icb_l3,Industrials,VTA,40.0,51.0,55.0,52.0,31.0,37.0,46.0,34.0,35.0,51.0,29.0
icb,icb_l3,Industrials,VTE,32.0,42.0,,60.0,48.0,48.0,47.0,51.0,54.0,58.0,50.0
icb,icb_l3,Industrials,VTH,78.0,50.0,42.0,54.0,47.0,88.0,,,43.0,59.0,19.0
icb,icb_l3,Industrials,VTO,61.0,59.0,72.0,75.0,73.0,62.0,72.0,74.0,66.0,67.0,68.0
icb,icb_l3,Industrials,VTP,100.0,93.0,91.0,89.0,88.0,81.0,86.0,91.0,89.0,91.0,95.0
icb,icb_l3,Industrials,VTS,82.0,70.0,53.0,89.0,59.0,53.0,56.0,61.0,58.0,59.0,55.0
icb,icb_l3,Industrials,VTV,53.0,50.0,46.0,55.0,48.0,46.0,48.0,42.0,51.0,57.0,46.0
icb,icb_l3,Industrials,VTX,75.0,40.0,93.0,79.0,70.0,63.0,86.0,78.0,53.0,55.0,75.0
icb,icb_l3,Industrials,VVN,45.0,51.0,,,,,25.0,,,,
icb,icb_l3,Industrials,VXB,33.0,37.0,37.0,53.0,38.0,8.0,26.0,0.0,10.0,14.0,4.0
icb,icb_l3,Industrials,WTC,,,,,,,,98.0,,,
icb,icb_l3,Industrials,XMC,8.0,37.0,23.0,56.0,19.0,32.0,23.0,49.0,14.0,21.0,47.0
icb,icb_l3,N/A,APF,41.0,52.0,33.0,19.0,34.0,15.0,17.0,63.0,59.0,42.0,38.0
icb,icb_l3,N/A,AVC,100.0,100.0,99.0,52.0,33.0,55.0,53.0,64.0,22.0,59.0,81.0
icb,icb_l3,N/A,BMV,38.0,26.0,58.0,37.0,37.0,45.0,39.0,38.0,52.0,45.0,47.0
icb,icb_l3,N/A,BSA,50.0,42.0,81.0,69.0,46.0,42.0,63.0,68.0,23.0,17.0,80.0
icb,icb_l3,N/A,BSL,35.0,43.0,55.0,32.0,51.0,63.0,55.0,59.0,21.0,61.0,45.0
icb,icb_l3,N/A,BTB,0.0,26.0,55.0,11.0,0.0,31.0,,,,,
icb,icb_l3,N/A,BTD,55.0,61.0,,,52.0,,,,,,
icb,icb_l3,N/A,CCP,,,,100.0,,,,,,,
icb,icb_l3,N/A,CDG,,,88.0,,,,,,,92.0,67.0
icb,icb_l3,N/A,CMW,49.0,36.0,59.0,37.0,46.0,30.0,51.0,52.0,59.0,55.0,29.0
icb,icb_l3,N/A,CQT,18.0,23.0,26.0,26.0,23.0,51.0,28.0,62.0,20.0,52.0,17.0
icb,icb_l3,N/A,CTW,65.0,71.0,67.0,62.0,76.0,68.0,55.0,76.0,75.0,66.0,56.0
icb,icb_l3,N/A,DBW,49.0,83.0,74.0,,69.0,,72.0,,71.0,,80.0
icb,icb_l3,N/A,DDV,40.0,80.0,54.0,41.0,35.0,24.0,18.0,22.0,53.0,34.0,42.0
icb,icb_l3,N/A,DHB,2.0,5.0,12.0,7.0,9.0,51.0,43.0,51.0,52.0,41.0,34.0
icb,icb_l3,N/A,DNN,,,100.0,,94.0,91.0,,,94.0,83.0,71.0
icb,icb_l3,N/A,DP2,11.0,2.0,20.0,12.0,9.0,5.0,20.0,0.0,0.0,0.0,0.0
icb,icb_l3,N/A,GLW,48.0,80.0,84.0,,,,,,,,
icb,icb_l3,N/A,GVT,,59.0,,,,,,,,,
icb,icb_l3,N/A,HAF,57.0,55.0,64.0,,56.0,59.0,57.0,59.0,59.0,58.0,42.0
icb,icb_l3,N/A,HAN,,,56.0,44.0,38.0,48.0,44.0,,52.0,44.0,
icb,icb_l3,N/A,HHR,23.0,58.0,,,48.0,59.0,,,,,
icb,icb_l3,N/A,HJC,25.0,28.0,73.0,40.0,37.0,53.0,57.0,57.0,53.0,55.0,63.0
icb,icb_l3,N/A,HPW,63.0,59.0,,58.0,54.0,59.0,59.0,67.0,55.0,52.0,
icb,icb_l3,N/A,HRT,59.0,44.0,63.0,54.0,59.0,55.0,42.0,58.0,58.0,53.0,35.0
icb,icb_l3,N/A,HSP,94.0,,,89.0,83.0,73.0,78.0,100.0,,96.0,
