standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
icb,icb_l3,N/A,DDV,47.0,87.0,47.0,39.0,45.0,17.0,34.0,46.0,61.0,38.0,69.0,81.0
icb,icb_l3,N/A,DHB,23.0,28.0,20.0,1.0,33.0,36.0,35.0,46.0,34.0,29.0,42.0,43.0
icb,icb_l3,N/A,DNN,100.0,100.0,100.0,74.0,97.0,88.0,93.0,91.0,90.0,72.0,80.0,66.0
icb,icb_l3,N/A,DP2,21.0,22.0,23.0,6.0,29.0,0.0,13.0,32.0,11.0,13.0,31.0,29.0
icb,icb_l3,N/A,GLW,42.0,72.0,68.0,63.0,79.0,74.0,64.0,62.0,75.0,85.0,75.0,82.0
icb,icb_l3,N/A,GVT,,92.0,,,,,,,,,,
icb,icb_l3,N/A,HAF,62.0,46.0,54.0,,62.0,41.0,46.0,44.0,56.0,36.0,41.0,40.0
icb,icb_l3,N/A,HAN,,,46.0,39.0,47.0,52.0,46.0,,39.0,43.0,,
icb,icb_l3,N/A,HC3,97.0,100.0,98.0,81.0,99.0,89.0,99.0,93.0,74.0,88.0,86.0,90.0
icb,icb_l3,N/A,HJC,38.0,37.0,82.0,59.0,54.0,59.0,84.0,79.0,62.0,61.0,89.0,
icb,icb_l3,N/A,HPW,58.0,54.0,63.0,50.0,64.0,54.0,54.0,54.0,42.0,40.0,63.0,62.0
icb,icb_l3,N/A,HRT,69.0,72.0,63.0,52.0,72.0,62.0,36.0,59.0,56.0,58.0,50.0,45.0
icb,icb_l3,N/A,HSP,100.0,,,84.0,98.0,73.0,91.0,100.0,91.0,93.0,93.0,95.0
icb,icb_l3,N/A,HTW,35.0,43.0,43.0,23.0,45.0,39.0,38.0,46.0,36.0,36.0,72.0,49.0
icb,icb_l3,N/A,IST,95.0,62.0,78.0,59.0,82.0,51.0,59.0,,,,,
icb,icb_l3,N/A,ITS,48.0,47.0,62.0,47.0,51.0,61.0,50.0,80.0,64.0,58.0,79.0,59.0
icb,icb_l3,N/A,KGM,94.0,80.0,69.0,40.0,72.0,71.0,66.0,78.0,62.0,86.0,69.0,84.0
icb,icb_l3,N/A,KHD,,,69.0,62.0,,,,,,,,
icb,icb_l3,N/A,MH3,,,,,,81.0,91.0,100.0,,,,
icb,icb_l3,N/A,MNB,34.0,40.0,50.0,53.0,45.0,22.0,55.0,45.0,39.0,,57.0,
icb,icb_l3,N/A,NNB,28.0,42.0,39.0,31.0,68.0,46.0,50.0,46.0,42.0,50.0,48.0,46.0
icb,icb_l3,N/A,NQB,64.0,70.0,65.0,38.0,57.0,53.0,52.0,48.0,48.0,49.0,47.0,44.0
icb,icb_l3,N/A,NS2,68.0,68.0,61.0,57.0,70.0,57.0,56.0,76.0,55.0,64.0,69.0,66.0
icb,icb_l3,N/A,NTC,73.0,60.0,74.0,100.0,88.0,93.0,100.0,97.0,97.0,78.0,86.0,66.0
icb,icb_l3,N/A,PDV,80.0,87.0,45.0,55.0,74.0,59.0,52.0,51.0,46.0,57.0,82.0,50.0
icb,icb_l3,N/A,PTE,36.0,40.0,35.0,20.0,37.0,35.0,36.0,,,,,
icb,icb_l3,N/A,PWS,88.0,97.0,88.0,71.0,87.0,75.0,88.0,86.0,73.0,76.0,78.0,74.0
icb,icb_l3,N/A,PXC,32.0,29.0,20.0,,,,,,,,,
icb,icb_l3,N/A,QNW,,,59.0,55.0,69.0,65.0,63.0,47.0,50.0,49.0,63.0,65.0
icb,icb_l3,N/A,QTP,47.0,60.0,31.0,58.0,71.0,64.0,45.0,81.0,60.0,60.0,54.0,80.0
icb,icb_l3,N/A,RGC,,,,,,,,,37.0,24.0,31.0,28.0
icb,icb_l3,N/A,SBL,76.0,83.0,69.0,61.0,54.0,61.0,74.0,83.0,46.0,50.0,62.0,70.0
icb,icb_l3,N/A,SEA,73.0,69.0,67.0,,82.0,72.0,,83.0,56.0,90.0,77.0,69.0
icb,icb_l3,N/A,SHG,23.0,26.0,16.0,,36.0,11.0,6.0,33.0,17.0,17.0,28.0,
icb,icb_l3,N/A,SZE,,77.0,,,,,,,,,,79.0
icb,icb_l3,N/A,TMG,100.0,,,80.0,,,,99.0,80.0,84.0,84.0,82.0
icb,icb_l3,N/A,TNS,48.0,62.0,46.0,17.0,33.0,39.0,35.0,76.0,63.0,65.0,64.0,61.0
icb,icb_l3,N/A,TNW,39.0,46.0,49.0,30.0,56.0,39.0,43.0,45.0,25.0,34.0,37.0,30.0
icb,icb_l3,N/A,TOP,,98.0,84.0,,,,,,,,,
icb,icb_l3,N/A,TTS,53.0,49.0,47.0,46.0,55.0,56.0,50.0,73.0,63.0,60.0,57.0,55.0
icb,icb_l3,N/A,UPH,,,31.0,52.0,29.0,51.0,41.0,,,30.0,42.0,48.0
icb,icb_l3,N/A,VAV,,,79.0,65.0,81.0,65.0,78.0,66.0,61.0,66.0,69.0,63.0
icb,icb_l3,N/A,VEA,100.0,100.0,100.0,89.0,95.0,99.0,100.0,93.0,95.0,100.0,100.0,94.0
icb,icb_l3,N/A,VEC,65.0,40.0,67.0,50.0,69.0,51.0,54.0,80.0,56.0,43.0,75.0,68.0
icb,icb_l3,N/A,VGT,41.0,46.0,45.0,21.0,49.0,42.0,42.0,48.0,51.0,41.0,46.0,49.0
icb,icb_l3,N/A,VGV,56.0,69.0,46.0,53.0,62.0,51.0,55.0,55.0,40.0,48.0,46.0,57.0
icb,icb_l3,N/A,VLC,100.0,,,,98.0,,,,,,,
icb,icb_l3,N/A,VLG,,94.0,,,,,,,,,,
icb,icb_l3,N/A,VLW,82.0,89.0,83.0,72.0,94.0,83.0,85.0,98.0,100.0,95.0,92.0,94.0
icb,icb_l3,N/A,VTG,47.0,89.0,77.0,53.0,59.0,62.0,72.0,79.0,44.0,45.0,66.0,51.0
icb,icb_l3,Oil & Gas,APP,55.0,44.0,62.0,67.0,55.0,48.0,33.0,40.0,62.0,58.0,40.0,46.0
icb,icb_l3,Oil & Gas,ASP,40.0,29.0,32.0,47.0,51.0,48.0,41.0,24.0,43.0,52.0,38.0,
icb,icb_l3,Oil & Gas,BM_,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
icb,icb_l3,Oil & Gas,BSR,,,60.0,56.0,65.0,57.0,73.0,65.0,52.0,55.0,73.0,68.0
icb,icb_l3,Oil & Gas,GAS,85.0,100.0,100.0,95.0,100.0,98.0,100.0,100.0,100.0,89.0,100.0,100.0
icb,icb_l3,Oil & Gas,OIL,52.0,41.0,37.0,56.0,55.0,62.0,47.0,36.0,61.0,67.0,42.0,49.0
icb,icb_l3,Oil & Gas,PGC,55.0,45.0,56.0,56.0,63.0,58.0,75.0,41.0,59.0,68.0,59.0,72.0
icb,icb_l3,Oil & Gas,PGS,54.0,40.0,63.0,67.0,57.0,65.0,55.0,35.0,49.0,49.0,45.0,49.0
icb,icb_l3,Oil & Gas,PJC,70.0,95.0,93.0,75.0,66.0,78.0,80.0,47.0,78.0,67.0,84.0,82.0
icb,icb_l3,Oil & Gas,PLC,50.0,39.0,31.0,45.0,48.0,46.0,38.0,29.0,54.0,55.0,38.0,42.0
icb,icb_l3,Oil & Gas,PLX,58.0,77.0,59.0,70.0,69.0,70.0,85.0,43.0,49.0,70.0,49.0,59.0
icb,icb_l3,Oil & Gas,POV,53.0,46.0,73.0,76.0,60.0,61.0,60.0,36.0,60.0,55.0,35.0,78.0
icb,icb_l3,Oil & Gas,PPY,,,,,,,,94.0,,,88.0,95.0
icb,icb_l3,Oil & Gas,PSH,,,,,,,,,45.0,45.0,25.0,25.0
icb,icb_l3,Oil & Gas,PTX,,,40.0,65.0,,,,,,,,
icb,icb_l3,Oil & Gas,PVC,61.0,36.0,44.0,53.0,58.0,60.0,74.0,41.0,69.0,70.0,67.0,49.0
icb,icb_l3,Oil & Gas,PVD,43.0,41.0,66.0,78.0,59.0,68.0,54.0,43.0,63.0,59.0,42.0,43.0
icb,icb_l3,Oil & Gas,PVG,41.0,34.0,34.0,44.0,50.0,39.0,32.0,39.0,,53.0,40.0,76.0
icb,icb_l3,Oil & Gas,PVS,66.0,75.0,75.0,70.0,77.0,80.0,77.0,42.0,69.0,71.0,59.0,49.0
icb,icb_l3,Oil & Gas,SFC,64.0,86.0,82.0,,87.0,94.0,83.0,100.0,94.0,78.0,89.0,95.0
icb,icb_l3,Oil & Gas,SHE,,100.0,,,,,,,100.0,83.0,100.0,100.0
icb,icb_l3,Oil & Gas,TLP,,,,,41.0,42.0,37.0,10.0,42.0,44.0,18.0,
icb,icb_l3,Oil & Gas,VMG,58.0,39.0,50.0,39.0,34.0,38.0,,,,,,
icb,icb_l3,Oil & Gas,VXT,,,,,,,,,,53.0,,
icb,icb_l3,Technology,BM_,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
icb,icb_l3,Technology,CMG,48.0,53.0,46.0,37.0,54.0,38.0,45.0,49.0,54.0,46.0,48.0,44.0
icb,icb_l3,Technology,CMT,55.0,52.0,47.0,100.0,,,,,,,,
icb,icb_l3,Technology,CTR,91.0,,,,,,,,,,90.0,77.0
icb,icb_l3,Technology,DGW,86.0,85.0,80.0,54.0,76.0,77.0,94.0,91.0,78.0,86.0,100.0,100.0
icb,icb_l3,Technology,ELC,83.0,77.0,62.0,78.0,71.0,66.0,71.0,78.0,69.0,63.0,77.0,93.0
icb,icb_l3,Technology,FOX,87.0,75.0,74.0,48.0,67.0,55.0,63.0,78.0,63.0,64.0,76.0,76.0
icb,icb_l3,Technology,HIG,85.0,57.0,84.0,63.0,,,62.0,,,,,78.0
icb,icb_l3,Technology,ICT,40.0,56.0,51.0,,64.0,47.0,44.0,87.0,53.0,54.0,51.0,42.0
icb,icb_l3,Technology,KST,65.0,61.0,53.0,80.0,,,,,,,,
icb,icb_l3,Technology,LTC,32.0,,,24.0,,,,,,,,
icb,icb_l3,Technology,MWG,82.0,80.0,77.0,62.0,78.0,83.0,80.0,79.0,76.0,79.0,79.0,55.0
icb,icb_l3,Technology,ONE,51.0,57.0,62.0,63.0,64.0,78.0,53.0,84.0,58.0,55.0,53.0,46.0
icb,icb_l3,Technology,PMT,,52.0,36.0,33.0,,,,,,,,
icb,icb_l3,Technology,POT,15.0,30.0,27.0,16.0,40.0,24.0,14.0,32.0,31.0,36.0,31.0,34.0
icb,icb_l3,Technology,SBD,,,,,38.0,,,,,,,
icb,icb_l3,Technology,SGT,39.0,40.0,31.0,70.0,49.0,29.0,18.0,25.0,42.0,35.0,35.0,38.0
icb,icb_l3,Technology,ST8,100.0,100.0,100.0,94.0,94.0,83.0,100.0,85.0,81.0,,95.0,97.0
icb,icb_l3,Technology,TTN,77.0,77.0,47.0,76.0,57.0,89.0,68.0,47.0,50.0,60.0,72.0,91.0
icb,icb_l3,Technology,UNI,,,,,,49.0,44.0,49.0,,,59.0,42.0
icb,icb_l3,Technology,VAT,44.0,43.0,34.0,48.0,40.0,,,,,,,
icb,icb_l3,Technology,VIE,,,,,,,,,47.0,49.0,,
icb,icb_l3,Technology,VLA,,,,,,,,,,88.0,,
icb,icb_l3,Telecommunications,ABC,75.0,,75.0,75.0,75.0,75.0,,75.0,75.0,75.0,75.0,75.0
icb,icb_l3,Telecommunications,BM_,15.0,14.0,7.0,11.0,11.0,14.0,0.0,10.0,13.0,16.0,5.0,3.0
icb,icb_l3,Telecommunications,FPT,50.0,75.0,77.0,70.0,50.0,67.0,75.0,61.0,58.0,50.0,64.0,69.0
icb,icb_l3,Telecommunications,VGI,32.0,36.0,35.0,35.0,30.0,44.0,48.0,35.0,43.0,33.0,41.0,40.0
icb,icb_l3,Telecommunications,VTC,35.0,50.0,48.0,45.0,36.0,32.0,50.0,49.0,38.0,32.0,44.0,44.0
icb,icb_l3,Utilities,BDW,23.0,33.0,33.0,16.0,23.0,38.0,43.0,28.0,31.0,35.0,60.0,36.0
icb,icb_l3,Utilities,BGW,87.0,88.0,100.0,,,,,,,,,
icb,icb_l3,Utilities,BM_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icb,icb_l3,Utilities,BNW,,63.0,56.0,56.0,50.0,48.0,73.0,42.0,41.0,60.0,77.0,54.0
icb,icb_l3,Utilities,BPW,,,,,23.0,22.0,26.0,,52.0,69.0,,42.0
icb,icb_l3,Utilities,BTP,100.0,97.0,88.0,74.0,60.0,94.0,78.0,100.0,100.0,86.0,89.0,87.0
icb,icb_l3,Utilities,BTW,85.0,79.0,82.0,87.0,90.0,100.0,100.0,90.0,100.0,87.0,100.0,100.0
icb,icb_l3,Utilities,BWE,23.0,41.0,29.0,22.0,32.0,27.0,34.0,38.0,37.0,27.0,40.0,38.0
icb,icb_l3,Utilities,BWS,100.0,100.0,100.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0
icb,icb_l3,Utilities,CHP,16.0,65.0,0.0,63.0,47.0,32.0,18.0,52.0,24.0,26.0,29.0,87.0
icb,icb_l3,Utilities,CLW,65.0,50.0,84.0,73.0,66.0,100.0,96.0,48.0,100.0,80.0,98.0,73.0
icb,icb_l3,Utilities,CNG,95.0,100.0,100.0,100.0,89.0,100.0,,,,,,89.0
icb,icb_l3,Utilities,DDG,,34.0,27.0,47.0,23.0,37.0,36.0,37.0,24.0,27.0,29.0,40.0
icb,icb_l3,Utilities,DNA,51.0,63.0,46.0,62.0,58.0,80.0,49.0,67.0,65.0,81.0,72.0,49.0
icb,icb_l3,Utilities,DNH,96.0,71.0,73.0,71.0,64.0,42.0,81.0,56.0,37.0,68.0,73.0,48.0
icb,icb_l3,Utilities,DNW,7.0,7.0,9.0,8.0,19.0,25.0,30.0,38.0,36.0,40.0,48.0,34.0
icb,icb_l3,Utilities,DWS,19.0,37.0,,,10.0,20.0,25.0,20.0,14.0,19.0,4.0,26.0
icb,icb_l3,Utilities,GDW,,,,69.0,81.0,93.0,82.0,84.0,100.0,88.0,90.0,88.0
icb,icb_l3,Utilities,GEG,79.0,65.0,69.0,60.0,18.0,25.0,27.0,27.0,29.0,30.0,15.0,29.0
icb,icb_l3,Utilities,GHC,,,,66.0,52.0,41.0,48.0,46.0,48.0,44.0,63.0,51.0
icb,icb_l3,Utilities,GSM,35.0,28.0,74.0,22.0,24.0,12.0,49.0,86.0,48.0,43.0,50.0,62.0
icb,icb_l3,Utilities,HDW,35.0,45.0,47.0,19.0,,33.0,45.0,38.0,37.0,37.0,51.0,40.0
icb,icb_l3,Utilities,HGW,49.0,40.0,35.0,53.0,56.0,32.0,43.0,54.0,49.0,41.0,35.0,38.0
icb,icb_l3,Utilities,HJS,59.0,66.0,68.0,62.0,65.0,86.0,60.0,56.0,79.0,93.0,85.0,91.0
icb,icb_l3,Utilities,HNA,35.0,24.0,54.0,31.0,24.0,27.0,44.0,28.0,23.0,23.0,47.0,41.0
icb,icb_l3,Utilities,HND,40.0,46.0,43.0,54.0,53.0,49.0,48.0,80.0,48.0,90.0,77.0,79.0
icb,icb_l3,Utilities,HPD,54.0,45.0,97.0,,36.0,,,,,,,
icb,icb_l3,Utilities,HWS,,,42.0,54.0,33.0,43.0,39.0,33.0,32.0,38.0,59.0,33.0
icb,icb_l3,Utilities,IPA,53.0,32.0,48.0,37.0,15.0,29.0,38.0,28.0,30.0,31.0,70.0,38.0
icb,icb_l3,Utilities,ISH,31.0,59.0,68.0,53.0,37.0,37.0,75.0,74.0,38.0,36.0,72.0,47.0
icb,icb_l3,Utilities,KHP,56.0,69.0,66.0,63.0,52.0,43.0,92.0,71.0,63.0,41.0,54.0,100.0
icb,icb_l3,Utilities,KHW,44.0,58.0,48.0,53.0,55.0,59.0,64.0,70.0,86.0,59.0,75.0,50.0
icb,icb_l3,Utilities,LAW,60.0,82.0,72.0,54.0,64.0,61.0,76.0,40.0,38.0,44.0,42.0,46.0
icb,icb_l3,Utilities,LCW,,,,,54.0,,,,,,,
icb,icb_l3,Utilities,LWS,44.0,61.0,64.0,60.0,60.0,81.0,86.0,60.0,81.0,52.0,80.0,64.0
icb,icb_l3,Utilities,NAW,23.0,25.0,21.0,26.0,29.0,33.0,43.0,38.0,,,,33.0
icb,icb_l3,Utilities,NBP,,,,,,,,85.0,77.0,96.0,87.0,
icb,icb_l3,Utilities,NBT,53.0,68.0,65.0,72.0,74.0,93.0,81.0,92.0,100.0,72.0,86.0,72.0
icb,icb_l3,Utilities,NDW,,,,,35.0,45.0,66.0,,90.0,76.0,79.0,77.0
icb,icb_l3,Utilities,NED,25.0,20.0,39.0,13.0,17.0,16.0,34.0,26.0,7.0,47.0,25.0,23.0
icb,icb_l3,Utilities,NQN,25.0,57.0,36.0,51.0,33.0,28.0,31.0,44.0,26.0,34.0,45.0,41.0
icb,icb_l3,Utilities,NQT,42.0,61.0,43.0,58.0,55.0,87.0,46.0,66.0,50.0,74.0,62.0,69.0
icb,icb_l3,Utilities,NT2,55.0,50.0,41.0,52.0,55.0,47.0,45.0,62.0,48.0,83.0,61.0,75.0
icb,icb_l3,Utilities,NTH,,,,,80.0,78.0,45.0,67.0,78.0,59.0,41.0,93.0
icb,icb_l3,Utilities,PCG,,,,,,,76.0,67.0,43.0,83.0,64.0,62.0
icb,icb_l3,Utilities,PGT,,77.0,91.0,,70.0,36.0,34.0,31.0,100.0,47.0,22.0,64.0
icb,icb_l3,Utilities,PGV,22.0,24.0,14.0,17.0,25.0,28.0,30.0,37.0,23.0,40.0,38.0,35.0
icb,icb_l3,Utilities,PIC,68.0,54.0,40.0,35.0,55.0,39.0,33.0,66.0,46.0,34.0,14.0,82.0
icb,icb_l3,Utilities,PMG,25.0,46.0,37.0,56.0,30.0,29.0,40.0,32.0,33.0,9.0,11.0,36.0
icb,icb_l3,Utilities,PMW,84.0,100.0,100.0,83.0,76.0,100.0,95.0,100.0,100.0,86.0,100.0,
icb,icb_l3,Utilities,POW,39.0,27.0,26.0,21.0,26.0,35.0,35.0,31.0,40.0,33.0,45.0,62.0
icb,icb_l3,Utilities,PPC,77.0,100.0,85.0,95.0,94.0,100.0,98.0,100.0,,,,
icb,icb_l3,Utilities,QPH,52.0,87.0,75.0,78.0,82.0,49.0,60.0,78.0,87.0,82.0,88.0,100.0
icb,icb_l3,Utilities,S4A,45.0,47.0,70.0,60.0,24.0,36.0,52.0,53.0,25.0,39.0,47.0,88.0
icb,icb_l3,Utilities,SBH,100.0,71.0,100.0,98.0,83.0,88.0,97.0,100.0,100.0,78.0,100.0,100.0
icb,icb_l3,Utilities,SBM,60.0,67.0,65.0,64.0,69.0,46.0,43.0,45.0,45.0,64.0,78.0,71.0
icb,icb_l3,Utilities,SEB,84.0,75.0,12.0,83.0,66.0,78.0,31.0,72.0,99.0,47.0,19.0,89.0
icb,icb_l3,Utilities,SHP,31.0,50.0,76.0,64.0,38.0,35.0,82.0,79.0,43.0,37.0,41.0,63.0
icb,icb_l3,Utilities,SJD,82.0,64.0,79.0,69.0,74.0,41.0,87.0,91.0,80.0,50.0,77.0,66.0
icb,icb_l3,Utilities,SP2,,,,,,,,,,55.0,66.0,37.0
icb,icb_l3,Utilities,TBC,,,,,,,,37.0,43.0,80.0,100.0,90.0
icb,icb_l3,Utilities,TDM,43.0,70.0,59.0,75.0,64.0,49.0,75.0,75.0,47.0,42.0,58.0,55.0
icb,icb_l3,Utilities,TDW,76.0,64.0,69.0,65.0,71.0,48.0,72.0,69.0,100.0,78.0,95.0,87.0
icb,icb_l3,Utilities,THN,15.0,21.0,30.0,50.0,14.0,22.0,33.0,31.0,34.0,36.0,52.0,51.0
icb,icb_l3,Utilities,TMP,100.0,100.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0
icb,icb_l3,Utilities,TTA,,,,,,,,,,,55.0,
icb,icb_l3,Utilities,TTE,,,,,,,18.0,,,,,
icb,icb_l3,Utilities,TVW,26.0,27.0,18.0,24.0,41.0,33.0,33.0,39.0,42.0,33.0,46.0,36.0
icb,icb_l3,Utilities,VCP,48.0,45.0,38.0,62.0,60.0,47.0,43.0,41.0,32.0,0.0,0.0,35.0
icb,icb_l3,Utilities,VCW,100.0,97.0,100.0,74.0,72.0,100.0,85.0,36.0,42.0,90.0,85.0,82.0
icb,icb_l3,Utilities,VPD,33.0,50.0,64.0,53.0,47.0,37.0,42.0,31.0,32.0,37.0,64.0,45.0
icb,icb_l3,Utilities,VSH,62.0,46.0,6.0,15.0,33.0,16.0,0.0,28.0,0.0,0.0,10.0,39.0
icb,icb_l4,Alternative Electricity,BM_,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icb,icb_l4,Alternative Electricity,CHP,39.0,68.0,29.0,59.0,42.0,36.0,29.0,53.0,34.0,44.0,43.0,68.0
icb,icb_l4,Alternative Electricity,DNH,88.0,76.0,66.0,68.0,76.0,47.0,72.0,49.0,43.0,70.0,69.0,44.0
icb,icb_l4,Alternative Electricity,GEG,71.0,63.0,58.0,52.0,34.0,31.0,38.0,33.0,37.0,47.0,38.0,21.0
icb,icb_l4,Alternative Electricity,GSM,47.0,43.0,65.0,32.0,28.0,18.0,53.0,60.0,57.0,55.0,49.0,49.0
icb,icb_l4,Alternative Electricity,HJS,70.0,76.0,71.0,60.0,77.0,99.0,65.0,53.0,75.0,96.0,83.0,79.0
icb,icb_l4,Alternative Electricity,HNA,47.0,43.0,50.0,33.0,34.0,35.0,52.0,35.0,30.0,44.0,59.0,43.0
icb,icb_l4,Alternative Electricity,HPD,52.0,45.0,80.0,,36.0,,,,,,,
icb,icb_l4,Alternative Electricity,IPA,61.0,39.0,46.0,35.0,26.0,33.0,43.0,32.0,31.0,43.0,56.0,31.0
icb,icb_l4,Alternative Electricity,NTH,,,,,97.0,81.0,44.0,54.0,71.0,64.0,50.0,78.0
icb,icb_l4,Alternative Electricity,PIC,70.0,52.0,42.0,34.0,45.0,52.0,41.0,53.0,51.0,51.0,35.0,64.0
icb,icb_l4,Alternative Electricity,QPH,61.0,85.0,68.0,71.0,85.0,78.0,58.0,56.0,73.0,76.0,76.0,79.0
icb,icb_l4,Alternative Electricity,S4A,56.0,48.0,63.0,57.0,32.0,41.0,56.0,50.0,38.0,51.0,47.0,67.0
icb,icb_l4,Alternative Electricity,SBH,84.0,77.0,96.0,83.0,93.0,96.0,83.0,94.0,86.0,79.0,100.0,100.0
icb,icb_l4,Alternative Electricity,SBM,65.0,70.0,52.0,57.0,72.0,63.0,47.0,43.0,61.0,68.0,73.0,59.0
icb,icb_l4,Alternative Electricity,SEB,80.0,79.0,39.0,75.0,66.0,83.0,38.0,56.0,89.0,63.0,38.0,78.0
icb,icb_l4,Alternative Electricity,SHP,47.0,49.0,72.0,61.0,35.0,38.0,71.0,57.0,48.0,48.0,43.0,52.0
icb,icb_l4,Alternative Electricity,SJD,78.0,70.0,78.0,62.0,82.0,49.0,82.0,64.0,56.0,64.0,70.0,53.0
icb,icb_l4,Alternative Electricity,SP2,,,,,,,,,,66.0,72.0,46.0
icb,icb_l4,Alternative Electricity,TBC,,,,,,,,37.0,49.0,75.0,95.0,70.0
icb,icb_l4,Alternative Electricity,TMP,94.0,100.0,100.0,100.0,100.0,100.0,98.0,88.0,91.0,100.0,85.0,86.0
icb,icb_l4,Alternative Electricity,TTE,,,,,,,30.0,,,,,
icb,icb_l4,Alternative Electricity,VPD,46.0,49.0,53.0,51.0,36.0,38.0,50.0,33.0,38.0,51.0,65.0,40.0
icb,icb_l4,Alternative Electricity,VSH,67.0,67.0,36.0,42.0,46.0,39.0,11.0,44.0,23.0,28.0,43.0,51.0
icb,icb_l4,Auto Parts,BM_,,,,,,,,,,,,
icb,icb_l4,Auto Parts,PTV,,,,,,,,,,,,
icb,icb_l4,Auto Parts,SRC,,,,,,,,,,,,
icb,icb_l4,Auto Parts,TSB,,,,,,,,,,,,
icb,icb_l4,Brewers,BHN,44.0,33.0,45.0,33.0,36.0,44.0,45.0,50.0,35.0,57.0,46.0,56.0
icb,icb_l4,Brewers,BM_,1.0,2.0,0.0,5.0,14.0,12.0,7.0,25.0,0.0,25.0,2.0,5.0
icb,icb_l4,Brewers,BQB,51.0,,54.0,,,,,,,,,
icb,icb_l4,Brewers,BSP,49.0,50.0,29.0,39.0,55.0,29.0,56.0,50.0,50.0,58.0,30.0,40.0
icb,icb_l4,Brewers,BSQ,45.0,31.0,52.0,50.0,53.0,47.0,41.0,49.0,40.0,66.0,38.0,56.0
icb,icb_l4,Brewers,SAB,75.0,75.0,75.0,75.0,75.0,75.0,75.0,91.0,75.0,95.0,95.0,89.0
icb,icb_l4,Brewers,SMB,51.0,50.0,58.0,43.0,50.0,55.0,60.0,70.0,56.0,73.0,46.0,56.0
icb,icb_l4,Brewers,WSB,62.0,49.0,55.0,49.0,54.0,55.0,51.0,66.0,58.0,60.0,75.0,
icb,icb_l4,Building Materials & Fixtures,ACC,100.0,83.0,80.0,72.0,100.0,85.0,85.0,86.0,65.0,68.0,69.0,
icb,icb_l4,Building Materials & Fixtures,BCC,35.0,43.0,35.0,56.0,36.0,46.0,24.0,50.0,48.0,50.0,53.0,64.0
icb,icb_l4,Building Materials & Fixtures,BII,45.0,69.0,54.0,59.0,55.0,39.0,30.0,,,,34.0,74.0
icb,icb_l4,Building Materials & Fixtures,BMF,100.0,100.0,100.0,100.0,,,,,,,,
icb,icb_l4,Building Materials & Fixtures,BMP,100.0,100.0,95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
icb,icb_l4,Building Materials & Fixtures,BM_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icb,icb_l4,Building Materials & Fixtures,BT6,30.0,31.0,12.0,,,,,,,,,
icb,icb_l4,Building Materials & Fixtures,BTS,34.0,47.0,32.0,52.0,35.0,37.0,30.0,48.0,41.0,48.0,48.0,34.0
icb,icb_l4,Building Materials & Fixtures,BXH,76.0,60.0,68.0,69.0,84.0,57.0,62.0,68.0,63.0,64.0,77.0,72.0
icb,icb_l4,Building Materials & Fixtures,C32,66.0,89.0,77.0,65.0,48.0,73.0,59.0,70.0,68.0,75.0,64.0,69.0
icb,icb_l4,Building Materials & Fixtures,C69,43.0,40.0,47.0,43.0,30.0,56.0,28.0,62.0,59.0,49.0,63.0,93.0
icb,icb_l4,Building Materials & Fixtures,CCM,83.0,77.0,63.0,63.0,,,,,,,,
icb,icb_l4,Building Materials & Fixtures,CLH,49.0,68.0,52.0,88.0,66.0,70.0,68.0,100.0,69.0,84.0,93.0,100.0
icb,icb_l4,Building Materials & Fixtures,CMD,91.0,75.0,72.0,,95.0,68.0,71.0,76.0,88.0,75.0,85.0,100.0
icb,icb_l4,Building Materials & Fixtures,CVT,91.0,72.0,76.0,87.0,86.0,60.0,98.0,100.0,64.0,79.0,100.0,91.0
icb,icb_l4,Building Materials & Fixtures,CYC,26.0,40.0,,,,,,,,,,
icb,icb_l4,Building Materials & Fixtures,DAG,48.0,53.0,51.0,41.0,45.0,54.0,50.0,29.0,36.0,53.0,45.0,30.0
icb,icb_l4,Building Materials & Fixtures,DCT,38.0,48.0,61.0,58.0,36.0,49.0,29.0,35.0,46.0,,,
icb,icb_l4,Building Materials & Fixtures,DNP,31.0,38.0,29.0,46.0,21.0,18.0,16.0,16.0,37.0,30.0,27.0,12.0
icb,icb_l4,Building Materials & Fixtures,DPS,,56.0,35.0,40.0,,,,,,,,
icb,icb_l4,Building Materials & Fixtures,DSG,29.0,,,44.0,32.0,28.0,39.0,20.0,15.0,30.0,20.0,0.0
icb,icb_l4,Building Materials & Fixtures,DTC,49.0,54.0,53.0,54.0,36.0,51.0,57.0,50.0,60.0,55.0,61.0,59.0
