standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
gics,gics_l2,N/A,SID,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,100.0
gics,gics_l2,N/A,SIP,,,,,48.0,90.0,81.0,72.0,58.0,99.0,69.0,100.0
gics,gics_l2,N/A,SJG,,,,41.0,29.0,34.0,40.0,32.0,46.0,32.0,36.0,33.0
gics,gics_l2,N/A,SKH,100.0,100.0,95.0,100.0,100.0,100.0,93.0,87.0,100.0,100.0,95.0,100.0
gics,gics_l2,N/A,SKV,98.0,87.0,82.0,72.0,97.0,100.0,90.0,81.0,93.0,95.0,79.0,84.0
gics,gics_l2,N/A,SNZ,49.0,53.0,46.0,65.0,50.0,48.0,71.0,75.0,74.0,87.0,56.0,49.0
gics,gics_l2,N/A,SON,42.0,48.0,40.0,66.0,43.0,,,,,,,
gics,gics_l2,N/A,SPA,100.0,85.0,85.0,,,,,,,,,
gics,gics_l2,N/A,SPD,43.0,36.0,47.0,46.0,41.0,39.0,40.0,35.0,56.0,46.0,37.0,36.0
gics,gics_l2,N/A,SRT,39.0,47.0,42.0,41.0,39.0,39.0,47.0,31.0,39.0,26.0,24.0,9.0
gics,gics_l2,N/A,SSN,80.0,59.0,80.0,48.0,40.0,40.0,48.0,35.0,58.0,39.0,47.0,43.0
gics,gics_l2,N/A,STH,,,,,,,,,,,53.0,49.0
gics,gics_l2,N/A,STS,,94.0,,,,,,,,,,
gics,gics_l2,N/A,STW,27.0,33.0,23.0,34.0,35.0,37.0,50.0,41.0,63.0,42.0,57.0,41.0
gics,gics_l2,N/A,SVG,38.0,40.0,37.0,45.0,37.0,37.0,44.0,44.0,53.0,37.0,35.0,41.0
gics,gics_l2,N/A,SVH,47.0,25.0,6.0,55.0,39.0,33.0,12.0,58.0,64.0,33.0,19.0,43.0
gics,gics_l2,N/A,SWC,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,90.0,100.0,100.0
gics,gics_l2,N/A,SZB,91.0,76.0,100.0,81.0,95.0,100.0,99.0,87.0,94.0,100.0,79.0,95.0
gics,gics_l2,N/A,SZE,85.0,68.0,80.0,85.0,84.0,82.0,81.0,83.0,74.0,92.0,67.0,73.0
gics,gics_l2,N/A,T12,48.0,72.0,78.0,76.0,60.0,85.0,66.0,,72.0,31.0,17.0,
gics,gics_l2,N/A,TB8,,46.0,,,,,,,,,,
gics,gics_l2,N/A,TBD,42.0,36.0,30.0,73.0,39.0,38.0,42.0,76.0,57.0,46.0,43.0,83.0
gics,gics_l2,N/A,TCK,16.0,14.0,,,10.0,11.0,0.0,18.0,9.0,,,
gics,gics_l2,N/A,TCW,75.0,67.0,83.0,83.0,84.0,97.0,88.0,80.0,91.0,93.0,80.0,73.0
gics,gics_l2,N/A,TDF,,,,,48.0,43.0,59.0,58.0,54.0,41.0,37.0,45.0
gics,gics_l2,N/A,TDG,89.0,63.0,87.0,60.0,44.0,44.0,61.0,54.0,64.0,37.0,61.0,72.0
gics,gics_l2,N/A,TDP,,45.0,33.0,33.0,33.0,39.0,42.0,32.0,46.0,33.0,34.0,32.0
gics,gics_l2,N/A,TDS,100.0,100.0,89.0,86.0,100.0,100.0,98.0,90.0,100.0,100.0,100.0,100.0
gics,gics_l2,N/A,THN,36.0,35.0,37.0,43.0,35.0,34.0,44.0,43.0,58.0,41.0,46.0,73.0
gics,gics_l2,N/A,THP,,,,,,,,,,,,43.0
gics,gics_l2,N/A,TID,42.0,60.0,40.0,73.0,42.0,36.0,44.0,44.0,38.0,37.0,27.0,37.0
gics,gics_l2,N/A,TKA,,62.0,,,,,,,,,,
gics,gics_l2,N/A,TL4,35.0,32.0,31.0,36.0,33.0,31.0,29.0,33.0,52.0,32.0,33.0,27.0
gics,gics_l2,N/A,TLP,,46.0,,,43.0,39.0,52.0,32.0,56.0,31.0,27.0,
gics,gics_l2,N/A,TMG,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,89.0,73.0,86.0
gics,gics_l2,N/A,TMW,,,,,,,52.0,,,,,
gics,gics_l2,N/A,TNB,75.0,80.0,79.0,62.0,85.0,78.0,58.0,66.0,70.0,87.0,,
gics,gics_l2,N/A,TNI,54.0,62.0,48.0,57.0,47.0,48.0,64.0,54.0,60.0,45.0,42.0,55.0
gics,gics_l2,N/A,TNS,35.0,39.0,26.0,8.0,3.0,25.0,22.0,,,,35.0,38.0
gics,gics_l2,N/A,TNW,39.0,38.0,39.0,39.0,41.0,36.0,45.0,34.0,33.0,31.0,19.0,9.0
gics,gics_l2,N/A,TOP,94.0,90.0,91.0,100.0,43.0,47.0,61.0,52.0,70.0,48.0,43.0,53.0
gics,gics_l2,N/A,TSJ,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gics,gics_l2,N/A,TTD,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gics,gics_l2,N/A,TTN,75.0,72.0,42.0,80.0,45.0,100.0,75.0,56.0,55.0,47.0,50.0,76.0
gics,gics_l2,N/A,TTS,36.0,35.0,32.0,41.0,33.0,36.0,40.0,60.0,70.0,42.0,43.0,39.0
gics,gics_l2,N/A,TVH,,53.0,,,,,,,,,,
gics,gics_l2,N/A,TVN,89.0,92.0,85.0,85.0,92.0,94.0,72.0,77.0,57.0,48.0,48.0,48.0
gics,gics_l2,N/A,TVU,100.0,99.0,100.0,81.0,,,,,,,,
gics,gics_l2,N/A,TVW,38.0,32.0,31.0,40.0,44.0,38.0,38.0,49.0,62.0,37.0,41.0,37.0
gics,gics_l2,N/A,UDJ,64.0,52.0,47.0,63.0,27.0,44.0,67.0,71.0,55.0,45.0,45.0,43.0
gics,gics_l2,N/A,UPH,32.0,20.0,27.0,68.0,24.0,42.0,38.0,36.0,55.0,28.0,29.0,37.0
gics,gics_l2,N/A,USD,,,38.0,,,,,,,,,
gics,gics_l2,N/A,VAV,,50.0,76.0,90.0,50.0,49.0,66.0,53.0,58.0,46.0,49.0,46.0
gics,gics_l2,N/A,VCA,100.0,97.0,76.0,72.0,86.0,91.0,65.0,72.0,91.0,100.0,96.0,100.0
gics,gics_l2,N/A,VCP,70.0,52.0,68.0,90.0,78.0,87.0,74.0,73.0,60.0,27.0,32.0,45.0
gics,gics_l2,N/A,VCW,100.0,100.0,100.0,100.0,95.0,100.0,100.0,47.0,74.0,100.0,73.0,92.0
gics,gics_l2,N/A,VCX,5.0,11.0,5.0,9.0,15.0,26.0,20.0,23.0,26.0,31.0,27.0,30.0
gics,gics_l2,N/A,VEA,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gics,gics_l2,N/A,VEC,48.0,41.0,47.0,58.0,46.0,46.0,60.0,69.0,67.0,46.0,61.0,61.0
gics,gics_l2,N/A,VEF,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,83.0,63.0,82.0
gics,gics_l2,N/A,VET,48.0,56.0,37.0,84.0,55.0,85.0,44.0,57.0,58.0,47.0,40.0,48.0
gics,gics_l2,N/A,VFC,45.0,54.0,42.0,56.0,44.0,48.0,59.0,60.0,65.0,49.0,53.0,48.0
gics,gics_l2,N/A,VGG,91.0,81.0,100.0,91.0,82.0,83.0,91.0,75.0,68.0,76.0,60.0,77.0
gics,gics_l2,N/A,VGI,30.0,24.0,32.0,44.0,36.0,42.0,41.0,49.0,70.0,41.0,49.0,38.0
gics,gics_l2,N/A,VGR,60.0,79.0,84.0,92.0,87.0,94.0,90.0,100.0,100.0,100.0,94.0,100.0
gics,gics_l2,N/A,VGT,41.0,43.0,37.0,37.0,39.0,38.0,46.0,47.0,59.0,39.0,41.0,42.0
gics,gics_l2,N/A,VGV,45.0,48.0,38.0,57.0,44.0,41.0,54.0,51.0,54.0,43.0,39.0,44.0
gics,gics_l2,N/A,VHF,38.0,68.0,100.0,91.0,42.0,45.0,75.0,100.0,76.0,87.0,90.0,100.0
gics,gics_l2,N/A,VHI,,,,,,84.0,,,,,,
gics,gics_l2,N/A,VIH,13.0,15.0,23.0,,,,,,,,,
gics,gics_l2,N/A,VIN,100.0,100.0,100.0,100.0,100.0,88.0,100.0,92.0,100.0,100.0,,100.0
gics,gics_l2,N/A,VIW,31.0,29.0,28.0,29.0,33.0,24.0,32.0,27.0,28.0,20.0,25.0,29.0
gics,gics_l2,N/A,VLB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gics,gics_l2,N/A,VLC,100.0,100.0,100.0,100.0,98.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
gics,gics_l2,N/A,VLG,96.0,90.0,91.0,100.0,91.0,87.0,68.0,60.0,54.0,41.0,45.0,63.0
gics,gics_l2,N/A,VLW,84.0,76.0,90.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,93.0,100.0
gics,gics_l2,N/A,VMG,76.0,56.0,46.0,46.0,41.0,39.0,,,,,,
gics,gics_l2,N/A,VNB,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,99.0
gics,gics_l2,N/A,VNP,29.0,27.0,34.0,13.0,30.0,25.0,44.0,10.0,54.0,38.0,41.0,36.0
gics,gics_l2,N/A,VOC,91.0,82.0,85.0,84.0,82.0,89.0,84.0,92.0,100.0,96.0,87.0,93.0
gics,gics_l2,N/A,VPA,29.0,20.0,27.0,24.0,28.0,27.0,23.0,19.0,41.0,47.0,28.0,28.0
gics,gics_l2,N/A,VQC,,100.0,100.0,100.0,,100.0,,,,,,
gics,gics_l2,N/A,VRG,78.0,100.0,77.0,81.0,52.0,100.0,100.0,100.0,89.0,94.0,81.0,81.0
gics,gics_l2,N/A,VSE,,85.0,,,,,,,,,,
gics,gics_l2,N/A,VSF,,,,,34.0,37.0,53.0,,,,,
gics,gics_l2,N/A,VSM,93.0,77.0,83.0,88.0,82.0,87.0,86.0,72.0,75.0,90.0,62.0,85.0
gics,gics_l2,N/A,VSN,91.0,73.0,88.0,86.0,100.0,100.0,95.0,81.0,99.0,81.0,75.0,73.0
gics,gics_l2,N/A,VTA,33.0,47.0,45.0,43.0,26.0,33.0,42.0,40.0,40.0,35.0,29.0,28.0
gics,gics_l2,N/A,VTD,,,,,,48.0,88.0,90.0,,,,
gics,gics_l2,N/A,VTE,36.0,42.0,,65.0,44.0,49.0,53.0,54.0,58.0,43.0,45.0,58.0
gics,gics_l2,N/A,VTG,49.0,84.0,87.0,68.0,46.0,81.0,78.0,74.0,62.0,43.0,61.0,44.0
gics,gics_l2,N/A,VTP,100.0,86.0,90.0,99.0,85.0,92.0,88.0,97.0,88.0,100.0,85.0,87.0
gics,gics_l2,N/A,VTR,,48.0,85.0,78.0,66.0,97.0,67.0,51.0,53.0,11.0,30.0,27.0
gics,gics_l2,N/A,VTX,66.0,50.0,84.0,82.0,75.0,83.0,77.0,75.0,55.0,42.0,59.0,82.0
gics,gics_l2,N/A,VXP,,,,,84.0,,,,,,,
gics,gics_l2,N/A,VXT,,,,,,,,,,44.0,,
gics,gics_l2,N/A,WSB,88.0,85.0,86.0,88.0,97.0,100.0,97.0,99.0,93.0,100.0,92.0,100.0
gics,gics_l2,N/A,WTC,,37.0,,,,,,90.0,,,,
gics,gics_l2,N/A,XHC,60.0,56.0,100.0,63.0,42.0,100.0,46.0,59.0,52.0,33.0,62.0,53.0
gics,gics_l2,N/A,XMC,2.0,21.0,17.0,44.0,12.0,20.0,14.0,41.0,6.0,13.0,31.0,32.0
gics,gics_l2,N/A,XPH,61.0,62.0,75.0,70.0,46.0,83.0,86.0,80.0,,,,
gics,gics_l2,N/A,YBM,,39.0,36.0,13.0,29.0,29.0,37.0,26.0,53.0,37.0,37.0,32.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",BM_,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,4.0,25.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DBD,48.0,75.0,70.0,60.0,57.0,66.0,51.0,42.0,51.0,67.0,80.0,64.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DBT,37.0,48.0,45.0,48.0,47.0,52.0,36.0,37.0,35.0,46.0,43.0,47.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DCL,32.0,40.0,40.0,42.0,46.0,49.0,40.0,64.0,55.0,62.0,62.0,57.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DHG,60.0,81.0,74.0,75.0,71.0,78.0,69.0,81.0,84.0,88.0,91.0,86.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DHT,58.0,75.0,75.0,66.0,71.0,78.0,61.0,62.0,72.0,77.0,78.0,75.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DMC,74.0,90.0,88.0,78.0,73.0,88.0,78.0,82.0,75.0,89.0,87.0,88.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",DP3,74.0,99.0,95.0,65.0,85.0,94.0,81.0,70.0,87.0,92.0,85.0,89.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",IMP,58.0,81.0,80.0,73.0,69.0,70.0,60.0,65.0,65.0,79.0,77.0,77.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",LDP,38.0,44.0,43.0,37.0,39.0,41.0,35.0,49.0,33.0,36.0,38.0,48.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",MED,,,,,,,,,42.0,50.0,51.0,55.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",MKV,16.0,34.0,33.0,37.0,34.0,37.0,30.0,37.0,42.0,58.0,67.0,
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",OPC,47.0,50.0,53.0,52.0,50.0,59.0,51.0,37.0,54.0,61.0,66.0,65.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",PMC,82.0,100.0,97.0,89.0,87.0,94.0,82.0,90.0,89.0,95.0,100.0,90.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",PME,70.0,93.0,90.0,80.0,79.0,82.0,67.0,77.0,69.0,79.0,82.0,78.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",PPP,36.0,37.0,36.0,47.0,48.0,66.0,58.0,48.0,49.0,61.0,63.0,61.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",SPM,56.0,79.0,75.0,61.0,59.0,61.0,51.0,54.0,56.0,67.0,67.0,67.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",TRA,52.0,70.0,75.0,71.0,63.0,77.0,51.0,67.0,60.0,88.0,84.0,83.0
gics,gics_l2,"Pharmaceuticals, Biotechnology & Life Sciences",VDP,54.0,65.0,62.0,57.0,56.0,50.0,44.0,44.0,50.0,54.0,49.0,61.0
gics,gics_l2,Real Estate,AAV,54.0,67.0,73.0,86.0,75.0,79.0,81.0,68.0,73.0,76.0,56.0,63.0
gics,gics_l2,Real Estate,AGG,,,,,,81.0,58.0,59.0,27.0,52.0,24.0,56.0
gics,gics_l2,Real Estate,API,46.0,68.0,57.0,44.0,24.0,12.0,16.0,25.0,36.0,30.0,21.0,28.0
gics,gics_l2,Real Estate,ASM,65.0,74.0,69.0,65.0,77.0,68.0,73.0,62.0,69.0,74.0,57.0,59.0
gics,gics_l2,Real Estate,BAX,74.0,83.0,88.0,84.0,100.0,100.0,87.0,91.0,77.0,88.0,100.0,86.0
gics,gics_l2,Real Estate,BCM,38.0,33.0,25.0,53.0,55.0,38.0,50.0,43.0,55.0,51.0,50.0,48.0
gics,gics_l2,Real Estate,BM_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gics,gics_l2,Real Estate,BSC,81.0,97.0,92.0,94.0,99.0,94.0,90.0,90.0,95.0,100.0,84.0,84.0
gics,gics_l2,Real Estate,C21,86.0,100.0,85.0,93.0,82.0,86.0,84.0,92.0,71.0,64.0,60.0,80.0
gics,gics_l2,Real Estate,CCL,56.0,71.0,64.0,58.0,68.0,48.0,78.0,59.0,74.0,71.0,63.0,70.0
gics,gics_l2,Real Estate,CEO,48.0,55.0,55.0,48.0,61.0,65.0,58.0,59.0,50.0,16.0,38.0,46.0
gics,gics_l2,Real Estate,CIG,36.0,57.0,7.0,0.0,7.0,18.0,45.0,34.0,41.0,13.0,0.0,0.0
gics,gics_l2,Real Estate,CLG,35.0,53.0,52.0,36.0,39.0,28.0,16.0,66.0,34.0,,,
gics,gics_l2,Real Estate,CRE,,100.0,87.0,93.0,74.0,95.0,96.0,91.0,81.0,100.0,80.0,71.0
gics,gics_l2,Real Estate,D11,35.0,23.0,3.0,61.0,48.0,100.0,55.0,63.0,35.0,27.0,16.0,63.0
gics,gics_l2,Real Estate,D2D,82.0,84.0,74.0,95.0,93.0,89.0,100.0,100.0,99.0,100.0,81.0,93.0
gics,gics_l2,Real Estate,DLR,23.0,1.0,0.0,3.0,13.0,15.0,15.0,,,,,
gics,gics_l2,Real Estate,DRH,62.0,,56.0,56.0,60.0,43.0,53.0,69.0,62.0,63.0,59.0,48.0
gics,gics_l2,Real Estate,DTA,34.0,16.0,14.0,44.0,16.0,34.0,52.0,40.0,16.0,39.0,,38.0
gics,gics_l2,Real Estate,DXG,68.0,59.0,65.0,70.0,72.0,47.0,73.0,51.0,51.0,27.0,48.0,36.0
gics,gics_l2,Real Estate,FDC,59.0,60.0,59.0,68.0,59.0,83.0,85.0,64.0,65.0,68.0,57.0,58.0
gics,gics_l2,Real Estate,FIR,70.0,89.0,72.0,61.0,99.0,93.0,86.0,78.0,72.0,79.0,68.0,59.0
gics,gics_l2,Real Estate,FLC,56.0,62.0,56.0,50.0,60.0,41.0,66.0,53.0,58.0,38.0,54.0,71.0
gics,gics_l2,Real Estate,HAR,60.0,63.0,76.0,68.0,75.0,76.0,78.0,87.0,69.0,86.0,62.0,78.0
gics,gics_l2,Real Estate,HDC,65.0,56.0,27.0,54.0,51.0,37.0,44.0,48.0,63.0,51.0,44.0,55.0
gics,gics_l2,Real Estate,HLD,42.0,64.0,53.0,76.0,58.0,43.0,84.0,82.0,79.0,69.0,73.0,97.0
gics,gics_l2,Real Estate,HPX,52.0,30.0,10.0,60.0,46.0,41.0,53.0,72.0,55.0,42.0,43.0,54.0
gics,gics_l2,Real Estate,HQC,59.0,61.0,58.0,61.0,64.0,45.0,62.0,60.0,63.0,63.0,57.0,56.0
gics,gics_l2,Real Estate,HTN,47.0,69.0,56.0,67.0,59.0,72.0,66.0,65.0,71.0,56.0,71.0,60.0
gics,gics_l2,Real Estate,HTT,64.0,,51.0,43.0,58.0,31.0,42.0,26.0,39.0,38.0,32.0,38.0
gics,gics_l2,Real Estate,IDV,89.0,86.0,98.0,98.0,100.0,94.0,88.0,100.0,91.0,100.0,88.0,81.0
gics,gics_l2,Real Estate,ITC,46.0,52.0,61.0,51.0,52.0,33.0,33.0,51.0,41.0,52.0,48.0,58.0
gics,gics_l2,Real Estate,KAC,56.0,60.0,51.0,69.0,71.0,82.0,55.0,,,72.0,,
gics,gics_l2,Real Estate,KBC,67.0,64.0,69.0,68.0,70.0,82.0,69.0,78.0,66.0,56.0,52.0,52.0
gics,gics_l2,Real Estate,KDH,69.0,74.0,76.0,89.0,81.0,78.0,80.0,79.0,75.0,81.0,75.0,74.0
gics,gics_l2,Real Estate,KHA,99.0,100.0,100.0,100.0,88.0,89.0,100.0,79.0,87.0,100.0,100.0,100.0
gics,gics_l2,Real Estate,KOS,57.0,68.0,65.0,74.0,70.0,56.0,71.0,62.0,66.0,71.0,57.0,69.0
gics,gics_l2,Real Estate,KSQ,70.0,77.0,68.0,97.0,66.0,79.0,66.0,84.0,65.0,96.0,70.0,97.0
gics,gics_l2,Real Estate,LDG,53.0,62.0,81.0,88.0,72.0,69.0,80.0,77.0,61.0,69.0,66.0,56.0
gics,gics_l2,Real Estate,LEC,52.0,51.0,60.0,36.0,68.0,37.0,52.0,37.0,52.0,45.0,56.0,52.0
gics,gics_l2,Real Estate,LHG,85.0,80.0,66.0,73.0,88.0,76.0,69.0,72.0,89.0,84.0,61.0,72.0
gics,gics_l2,Real Estate,NBB,54.0,55.0,57.0,60.0,59.0,83.0,73.0,40.0,53.0,71.0,72.0,84.0
gics,gics_l2,Real Estate,NLG,66.0,83.0,98.0,65.0,72.0,67.0,72.0,94.0,72.0,58.0,56.0,72.0
gics,gics_l2,Real Estate,NRC,76.0,90.0,83.0,69.0,72.0,87.0,79.0,64.0,57.0,96.0,66.0,85.0
gics,gics_l2,Real Estate,NTL,59.0,55.0,67.0,78.0,77.0,100.0,78.0,89.0,70.0,84.0,85.0,100.0
gics,gics_l2,Real Estate,NVL,42.0,56.0,54.0,68.0,61.0,38.0,51.0,61.0,58.0,61.0,61.0,50.0
gics,gics_l2,Real Estate,NVT,76.0,75.0,82.0,69.0,100.0,85.0,99.0,55.0,86.0,87.0,71.0,
gics,gics_l2,Real Estate,PDR,70.0,72.0,68.0,90.0,89.0,49.0,67.0,72.0,64.0,71.0,77.0,75.0
gics,gics_l2,Real Estate,PFL,46.0,43.0,36.0,46.0,51.0,32.0,37.0,23.0,38.0,43.0,30.0,39.0
gics,gics_l2,Real Estate,PTL,69.0,54.0,60.0,54.0,62.0,42.0,62.0,64.0,54.0,51.0,53.0,46.0
gics,gics_l2,Real Estate,PV2,92.0,84.0,79.0,97.0,92.0,89.0,84.0,78.0,53.0,82.0,72.0,40.0
gics,gics_l2,Real Estate,PVL,59.0,61.0,50.0,79.0,55.0,34.0,51.0,27.0,52.0,53.0,29.0,61.0
gics,gics_l2,Real Estate,PVR,39.0,30.0,21.0,30.0,36.0,41.0,37.0,53.0,19.0,30.0,29.0,35.0
gics,gics_l2,Real Estate,QCG,51.0,51.0,31.0,48.0,58.0,38.0,59.0,42.0,56.0,66.0,46.0,49.0
gics,gics_l2,Real Estate,RCL,60.0,61.0,59.0,59.0,59.0,40.0,48.0,61.0,52.0,60.0,45.0,
gics,gics_l2,Real Estate,SCR,46.0,58.0,50.0,43.0,56.0,37.0,55.0,27.0,53.0,33.0,32.0,46.0
gics,gics_l2,Real Estate,SGR,58.0,49.0,56.0,72.0,61.0,46.0,59.0,55.0,67.0,80.0,42.0,37.0
gics,gics_l2,Real Estate,SJC,31.0,0.0,0.0,0.0,13.0,17.0,16.0,0.0,22.0,6.0,9.0,21.0
gics,gics_l2,Real Estate,SJS,58.0,28.0,51.0,56.0,57.0,38.0,50.0,55.0,51.0,41.0,33.0,59.0
gics,gics_l2,Real Estate,SZL,86.0,100.0,93.0,91.0,84.0,92.0,94.0,100.0,97.0,100.0,86.0,88.0
gics,gics_l2,Real Estate,TDC,31.0,3.0,8.0,30.0,14.0,26.0,22.0,36.0,35.0,30.0,38.0,38.0
gics,gics_l2,Real Estate,TDH,66.0,66.0,61.0,58.0,65.0,80.0,73.0,44.0,62.0,47.0,35.0,53.0
gics,gics_l2,Real Estate,TEG,77.0,81.0,92.0,95.0,77.0,77.0,68.0,74.0,77.0,58.0,66.0,72.0
gics,gics_l2,Real Estate,TIG,76.0,73.0,73.0,74.0,80.0,75.0,73.0,82.0,72.0,70.0,62.0,71.0
gics,gics_l2,Real Estate,TIX,85.0,100.0,94.0,100.0,93.0,88.0,93.0,91.0,100.0,100.0,92.0,94.0
gics,gics_l2,Real Estate,TN1,,,90.0,79.0,99.0,97.0,99.0,91.0,98.0,100.0,94.0,70.0
gics,gics_l2,Real Estate,VCR,27.0,3.0,7.0,37.0,22.0,21.0,57.0,35.0,22.0,12.0,18.0,43.0
gics,gics_l2,Real Estate,VHM,73.0,82.0,70.0,60.0,72.0,92.0,81.0,76.0,84.0,74.0,77.0,83.0
gics,gics_l2,Real Estate,VIC,52.0,64.0,57.0,53.0,55.0,45.0,56.0,47.0,54.0,32.0,37.0,37.0
gics,gics_l2,Real Estate,VPH,51.0,55.0,48.0,64.0,60.0,41.0,55.0,44.0,36.0,62.0,33.0,43.0
gics,gics_l2,Real Estate,VPI,47.0,34.0,65.0,,50.0,36.0,48.0,65.0,29.0,32.0,31.0,53.0
gics,gics_l2,Real Estate,VRE,71.0,92.0,91.0,93.0,96.0,85.0,87.0,84.0,87.0,100.0,80.0,93.0
gics,gics_l2,Retailing,BDB,65.0,66.0,54.0,71.0,67.0,54.0,58.0,83.0,63.0,44.0,49.0,82.0
gics,gics_l2,Retailing,BM_,3.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,16.0,0.0,0.0,25.0
gics,gics_l2,Retailing,CMV,71.0,59.0,51.0,52.0,60.0,54.0,55.0,61.0,58.0,64.0,47.0,65.0
gics,gics_l2,Retailing,COM,98.0,89.0,88.0,98.0,96.0,80.0,100.0,100.0,88.0,84.0,76.0,89.0
gics,gics_l2,Retailing,CTF,53.0,45.0,23.0,53.0,45.0,46.0,37.0,34.0,46.0,33.0,34.0,46.0
gics,gics_l2,Retailing,FRT,65.0,56.0,52.0,50.0,54.0,56.0,50.0,36.0,57.0,51.0,43.0,49.0
gics,gics_l2,Retailing,HAT,80.0,87.0,86.0,59.0,72.0,80.0,100.0,70.0,65.0,99.0,77.0,63.0
gics,gics_l2,Retailing,HAX,58.0,54.0,41.0,48.0,47.0,51.0,47.0,50.0,49.0,55.0,54.0,78.0
gics,gics_l2,Retailing,HTL,54.0,49.0,40.0,47.0,74.0,58.0,66.0,53.0,57.0,65.0,64.0,75.0
gics,gics_l2,Retailing,MWG,86.0,66.0,61.0,61.0,80.0,69.0,81.0,77.0,80.0,80.0,57.0,73.0
gics,gics_l2,Retailing,QST,40.0,31.0,31.0,56.0,29.0,31.0,30.0,61.0,30.0,54.0,20.0,61.0
gics,gics_l2,Retailing,SFC,80.0,66.0,63.0,75.0,90.0,75.0,71.0,100.0,80.0,73.0,59.0,76.0
gics,gics_l2,Retailing,SVC,64.0,52.0,33.0,39.0,44.0,44.0,43.0,37.0,46.0,35.0,37.0,55.0
gics,gics_l2,Retailing,TAG,62.0,57.0,71.0,81.0,100.0,76.0,98.0,100.0,85.0,100.0,79.0,88.0
gics,gics_l2,Retailing,THS,55.0,80.0,50.0,38.0,42.0,54.0,46.0,65.0,54.0,69.0,44.0,50.0
gics,gics_l2,Software & Services,BM_,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0
gics,gics_l2,Software & Services,CMG,46.0,46.0,34.0,33.0,65.0,47.0,39.0,27.0,52.0,36.0,48.0,48.0
gics,gics_l2,Software & Services,CMT,41.0,38.0,30.0,56.0,,,,,,,,
gics,gics_l2,Software & Services,ELC,40.0,44.0,31.0,42.0,44.0,46.0,37.0,38.0,54.0,40.0,47.0,53.0
gics,gics_l2,Software & Services,FPT,78.0,53.0,46.0,56.0,77.0,84.0,54.0,49.0,78.0,64.0,86.0,56.0
gics,gics_l2,Software & Services,ONE,35.0,40.0,32.0,42.0,49.0,77.0,46.0,50.0,54.0,49.0,75.0,53.0
gics,gics_l2,Software & Services,SRA,27.0,80.0,75.0,81.0,93.0,90.0,57.0,72.0,100.0,45.0,82.0,53.0
gics,gics_l2,Software & Services,VLA,75.0,78.0,50.0,77.0,82.0,80.0,75.0,81.0,72.0,75.0,90.0,75.0
gics,gics_l2,Technology Hardware & Equipment,BM_,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
gics,gics_l2,Technology Hardware & Equipment,DGW,87.0,91.0,86.0,80.0,82.0,78.0,73.0,93.0,83.0,83.0,81.0,94.0
